date_format,MT10-02,MT10-04,MT10-01,MT10-03,MT10-05,MT10-06,MT10-07,MT10-08,MT10-09,MT10-10
2022-01-13 04:00:00,20.11111068725586,27.38888931274414,21.83333396911621,21.61111068725586,22.05555534362793,21.94444465637207,21.66666603088379,20.88888931274414,22.16666603088379,20.77777862548828
2022-01-13 05:00:00,19.94444465637207,27.27777862548828,21.72222137451172,21.55555534362793,21.88888931274414,21.83333396911621,21.61111068725586,20.83333396911621,22.11111068725586,20.72222137451172
2022-01-13 06:00:00,19.72222137451172,27.83333396911621,21.61111068725586,21.44444465637207,22.11111068725586,21.66666603088379,21.55555534362793,20.77777862548828,22.05555534362793,20.61111068725586
2022-01-13 07:00:00,19.72222137451172,28.11111068725586,21.61111068725586,21.38888931274414,22.0,21.61111068725586,21.5,20.72222137451172,22.0,20.61111068725586
2022-01-13 08:00:00,20.27777862548828,28.38888931274414,22.11111068725586,21.83333396911621,22.27777862548828,22.05555534362793,21.83333396911621,21.22222137451172,23.38888931274414,21.0
2022-01-13 09:00:00,20.38888931274414,28.5,22.27777862548828,21.94444465637207,22.55555534362793,22.22222137451172,22.0,21.44444465637207,23.61111068725586,21.27777862548828
2022-01-13 10:00:00,20.33333396911621,28.61111068725586,22.27777862548828,21.88888931274414,22.55555534362793,22.16666603088379,22.0,21.38888931274414,23.11111068725586,21.22222137451172
2022-01-13 11:00:00,20.11111068725586,28.44444465637207,22.05555534362793,21.72222137451172,22.5,22.05555534362793,21.88888931274414,21.22222137451172,22.61111068725586,20.94444465637207
2022-01-13 12:00:00,20.83333396911621,28.72222137451172,22.55555534362793,22.27777862548828,22.55555534362793,22.94444465637207,22.22222137451172,23.61111068725586,22.66666603088379,23.44444465637207
2022-01-13 13:00:00,21.27777862548828,28.66666603088379,23.11111068725586,22.66666603088379,20.27777862548828,23.0,22.66666603088379,22.83333396911621,23.27777862548828,23.38888931274414
2022-01-13 14:00:00,21.27777862548828,28.55555534362793,23.16666603088379,22.66666603088379,18.22222137451172,23.0,22.72222137451172,22.27777862548828,23.38888931274414,22.61111068725586
2022-01-13 15:00:00,21.27777862548828,28.72222137451172,22.94444465637207,22.5,20.88888931274414,22.88888931274414,22.61111068725586,22.11111068725586,23.22222137451172,22.11111068725586
2022-01-13 16:00:00,20.88888931274414,28.38888931274414,22.55555534362793,22.16666603088379,20.72222137451172,22.55555534362793,22.27777862548828,21.83333396911621,22.77777862548828,21.72222137451172
2022-01-13 17:00:00,20.66666603088379,28.05555534362793,22.33333396911621,22.11111068725586,21.61111068725586,22.5,22.11111068725586,21.72222137451172,22.5,21.55555534362793
2022-01-13 18:00:00,20.61111068725586,27.5,22.27777862548828,22.11111068725586,22.11111068725586,22.5,22.05555534362793,21.61111068725586,22.5,21.5
2022-01-13 19:00:00,20.33333396911621,27.5,22.11111068725586,22.0,22.11111068725586,22.27777862548828,21.94444465637207,21.44444465637207,22.5,21.33333396911621
2022-01-13 20:00:00,20.16666603088379,27.44444465637207,22.0,21.88888931274414,22.05555534362793,22.16666603088379,21.88888931274414,21.33333396911621,22.33333396911621,21.22222137451172
2022-01-13 21:00:00,20.0,27.38888931274414,21.88888931274414,21.83333396911621,21.94444465637207,22.05555534362793,21.72222137451172,21.22222137451172,22.22222137451172,21.0
2022-01-13 22:00:00,19.88888931274414,27.33333396911621,21.83333396911621,21.66666603088379,21.88888931274414,21.94444465637207,21.72222137451172,21.05555534362793,22.22222137451172,20.88888931274414
2022-01-13 23:00:00,19.72222137451172,27.22222137451172,21.72222137451172,21.61111068725586,21.72222137451172,21.88888931274414,21.61111068725586,20.94444465637207,22.16666603088379,20.83333396911621
2022-01-14 00:00:00,19.61111068725586,27.22222137451172,21.66666603088379,21.55555534362793,21.55555534362793,21.72222137451172,21.55555534362793,20.88888931274414,22.11111068725586,20.77777862548828
2022-01-14 01:00:00,19.5,27.22222137451172,21.61111068725586,21.5,21.44444465637207,21.66666603088379,21.55555534362793,20.83333396911621,22.05555534362793,20.66666603088379
2022-01-14 02:00:00,19.38888931274414,27.16666603088379,21.5,21.38888931274414,21.33333396911621,21.61111068725586,21.5,20.77777862548828,22.0,20.61111068725586
2022-01-14 03:00:00,19.27777862548828,27.16666603088379,21.44444465637207,21.33333396911621,21.22222137451172,21.5,21.44444465637207,20.72222137451172,21.94444465637207,20.55555534362793
2022-01-14 04:00:00,19.0,27.11111068725586,21.38888931274414,21.27777862548828,21.0,21.44444465637207,21.38888931274414,20.61111068725586,21.88888931274414,20.38888931274414
2022-01-14 05:00:00,18.88888931274414,27.05555534362793,21.33333396911621,21.22222137451172,20.88888931274414,21.38888931274414,21.33333396911621,20.55555534362793,21.83333396911621,20.33333396911621
2022-01-14 06:00:00,18.77777862548828,27.66666603088379,21.27777862548828,21.05555534362793,21.05555534362793,21.27777862548828,21.33333396911621,20.38888931274414,21.72222137451172,20.22222137451172
2022-01-14 07:00:00,18.77777862548828,27.88888931274414,21.27777862548828,21.0,21.22222137451172,21.27777862548828,21.27777862548828,20.38888931274414,21.72222137451172,20.22222137451172
2022-01-14 08:00:00,18.77777862548828,27.88888931274414,21.27777862548828,21.05555534362793,21.22222137451172,21.27777862548828,21.27777862548828,20.38888931274414,21.72222137451172,20.22222137451172
2022-01-14 09:00:00,18.83333396911621,27.83333396911621,21.27777862548828,21.0,21.22222137451172,21.33333396911621,21.27777862548828,20.38888931274414,21.72222137451172,20.22222137451172
2022-01-14 10:00:00,18.94444465637207,27.83333396911621,21.33333396911621,21.22222137451172,21.27777862548828,21.44444465637207,21.27777862548828,20.61111068725586,21.83333396911621,20.27777862548828
2022-01-14 11:00:00,20.33333396911621,28.55555534362793,22.61111068725586,22.16666603088379,22.16666603088379,22.77777862548828,22.33333396911621,23.94444465637207,22.77777862548828,24.0
2022-01-14 12:00:00,21.22222137451172,29.27777862548828,23.44444465637207,22.94444465637207,22.61111068725586,24.27777862548828,23.0,25.72222137451172,23.77777862548828,24.94444465637207
2022-01-14 13:00:00,21.5,29.44444465637207,23.83333396911621,23.16666603088379,23.0,25.22222137451172,23.11111068725586,24.22222137451172,23.94444465637207,24.61111068725586
2022-01-14 14:00:00,21.83333396911621,29.66666603088379,23.94444465637207,23.27777862548828,23.83333396911621,25.44444465637207,23.22222137451172,22.88888931274414,24.11111068725586,23.0
2022-01-14 15:00:00,21.83333396911621,29.55555534362793,23.83333396911621,23.11111068725586,23.88888931274414,24.5,23.16666603088379,22.66666603088379,24.0,22.61111068725586
2022-01-14 16:00:00,21.38888931274414,29.05555534362793,23.16666603088379,22.66666603088379,23.44444465637207,23.38888931274414,22.72222137451172,22.11111068725586,23.33333396911621,22.0
2022-01-14 17:00:00,21.0,28.77777862548828,22.72222137451172,22.5,23.38888931274414,23.0,22.5,21.88888931274414,22.94444465637207,21.66666603088379
2022-01-14 18:00:00,20.72222137451172,27.88888931274414,22.5,22.22222137451172,22.88888931274414,22.77777862548828,22.16666603088379,21.61111068725586,22.72222137451172,21.5
2022-01-14 19:00:00,20.38888931274414,27.72222137451172,22.22222137451172,22.11111068725586,22.77777862548828,22.61111068725586,22.05555534362793,21.5,22.55555534362793,21.38888931274414
2022-01-14 20:00:00,20.22222137451172,27.5,22.11111068725586,22.0,22.61111068725586,22.33333396911621,21.94444465637207,21.33333396911621,22.5,21.27777862548828
2022-01-14 21:00:00,20.05555534362793,27.38888931274414,22.0,21.88888931274414,22.22222137451172,22.22222137451172,21.83333396911621,21.27777862548828,22.27777862548828,21.0
2022-01-14 22:00:00,19.94444465637207,27.33333396911621,21.88888931274414,21.72222137451172,22.11111068725586,22.11111068725586,21.72222137451172,21.05555534362793,22.22222137451172,20.94444465637207
2022-01-14 23:00:00,19.72222137451172,27.22222137451172,21.83333396911621,21.66666603088379,21.94444465637207,21.94444465637207,21.61111068725586,20.94444465637207,22.16666603088379,20.83333396911621
