,t,k=0,k=1,k=2
829,8.290000000000001,3.7503515023609326,3.7503515023609326,3.7503515023609326
830,8.3,3.728730336661607,3.728730336661607,3.728730336661607
831,8.31,3.722091879808935,3.722091879808935,3.722091879808935
832,8.32,3.732533172265237,3.732533172265237,3.732533172265237
833,8.33,3.7616081591498096,3.7616081591498096,3.7616081591498096
834,8.34,3.810473133501011,3.810473133501011,3.810473133501011
835,8.35,3.8800048506249194,3.8800048506249194,3.8800048506249194
836,8.36,3.970895366560487,3.970895366560487,3.970895366560487
837,8.370000000000001,4.083727127324839,4.083727127324839,4.083727127324839
838,8.38,4.2190312840054505,4.2190312840054505,4.2190312840054505
839,8.39,4.377331672296568,4.377331672296568,4.377331672296568
840,8.4,4.559176388115023,4.559176388115023,4.559176388115023
841,8.41,4.765158414420333,4.765158414420333,4.765158414420333
842,8.42,4.995926303089923,4.995926303089923,4.995926303089923
843,8.43,5.252185482364654,5.252185482364654,5.252185482364654
844,8.44,5.534690337926965,5.534690337926965,5.534690337926965
845,8.45,5.844226798824527,5.844226798824527,5.844226798824527
846,8.46,6.181584746095,6.181584746095,6.181584746095
847,8.47,6.5475191548329095,6.5475191548329095,6.5475191548329095
848,8.48,6.942698489513863,6.942698489513863,6.942698489513863
849,8.49,7.367638518030868,7.367638518030868,7.367638518030868
850,8.5,7.822619427245232,7.822619427245232,7.822619427245232
851,8.51,8.307583967330768,8.307583967330768,8.307583967330768
852,8.52,8.82201440601481,8.82201440601481,8.82201440601481
853,8.53,9.364786452922031,9.364786452922031,9.364786452922031
854,8.540000000000001,9.933999174125296,9.933999174125296,9.933999174125296
855,8.55,10.526781454986626,10.526781454986626,10.526781454986626
856,8.56,11.139078018468695,11.139078018468695,11.139078018468695
857,8.57,11.7654216140905,11.7654216140905,11.7654216140905
858,8.58,12.398702976836324,12.398702976836324,12.398702976836324
859,8.59,13.029956621997632,13.029956621997632,13.029956621997632
860,8.6,13.64818836188531,13.64818836188531,13.64818836188531
861,8.61,14.240279067663351,14.240279067663351,14.240279067663351
862,8.620000000000001,14.791007510671626,14.791007510671626,14.791007510671626
863,8.63,15.283241169382327,15.283241169382327,15.283241169382327
864,8.64,15.698344890142605,15.698344890142605,15.698344890142605
865,8.65,16.01684978576425,16.01684978576425,16.01684978576425
866,8.66,16.219405242880843,16.219405242880843,16.219405242880843
867,8.67,16.288003003105565,16.288003003105565,16.288003003105565
868,8.68,16.207414371381763,16.207414371381763,16.207414371381763
869,8.69,15.96672458975834,15.96672458975834,15.96672458975834
870,8.700000000000001,15.560792751282904,15.560792751282904,15.560792751282904
871,8.71,14.991426597696892,14.991426597696892,14.991426597696892
872,8.72,14.268055933345543,14.268055933345543,14.268055933345543
873,8.73,13.407728720970091,13.407728720970091,13.407728720970091
874,8.74,12.434341942059154,12.434341942059154,12.434341942059154
875,8.75,11.377141729834516,11.377141729834516,11.377141729834516
876,8.76,10.26865695387017,10.26865695387017,10.26865695387017
877,8.77,9.142333836312732,9.142333836312732,9.142333836312732
878,8.78,8.030188054493149,8.030188054493149,8.030188054493149
879,8.790000000000001,6.960772739399861,6.960772739399861,6.960772739399861
880,8.8,5.95768372808067,5.95768372808067,5.95768372808067
881,8.81,5.0387117690487875,5.0387117690487875,5.0387117690487875
882,8.82,4.215636092760404,4.215636092760404,4.215636092760404
883,8.83,3.494561425481966,3.494561425481966,3.494561425481966
884,8.84,2.8766460312728235,2.8766460312728235,2.8766460312728235
885,8.85,2.3590533850202453,2.3590533850202453,2.3590533850202453
886,8.86,1.9359763468758326,1.9359763468758326,1.9359763468758326
887,8.870000000000001,1.599617421377668,1.599617421377668,1.599617421377668
888,8.88,1.341049387901911,1.341049387901911,1.341049387901911
889,8.89,1.1509181233598562,1.1509181233598562,1.1509181233598562
890,8.9,1.0199787960653908,1.0199787960653908,1.0199787960653908
891,8.91,0.9394763424088927,0.9394763424088927,0.9394763424088927
892,8.92,0.9013921342037052,0.9013921342037052,0.9013921342037052
893,8.93,0.8985830124449825,0.8985830124449825,0.8985830124449825
894,8.94,0.924838630927345,0.924838630927345,0.924838630927345
895,8.950000000000001,0.9748802547623764,0.9748802547623764,0.9748802547623764
896,8.96,1.044320232524731,1.044320232524731,1.044320232524731
897,8.97,1.1295972448422884,1.1295972448422884,1.1295972448422884
898,8.98,1.2278986568307937,1.2278986568307937,1.2278986568307937
899,8.99,1.3370781069862314,1.3370781069862314,1.3370781069862314
900,9.0,1.455573908560744,1.455573908560744,1.455573908560744
901,9.01,1.5823318781426905,1.5823318781426905,1.5823318781426905
902,9.02,1.7167347521498095,1.7167347521498095,1.7167347521498095
903,9.03,1.8585393056000656,1.8585393056000656,1.8585393056000656
904,9.040000000000001,2.007821555269728,2.007821555269728,2.007821555269728
905,9.05,2.164929931232896,2.164929931232896,2.164929931232896
906,9.06,2.330445972232184,2.330445972232184,2.330445972232184
907,9.07,2.505151890979005,2.505151890979005,2.505151890979005
908,9.08,2.690004226765042,2.690004226765042,2.690004226765042
909,9.09,2.886112725352291,2.886112725352291,2.886112725352291
910,9.1,3.094723537539161,3.094723537539161,3.094723537539161
911,9.11,3.317205790539092,3.317205790539092,3.317205790539092
912,9.120000000000001,3.555040546212356,3.555040546212356,3.555040546212356
913,9.13,3.809811105353618,3.809811105353618,3.809811105353618
914,9.14,4.0831935371520425,4.0831935371520425,4.0831935371520425
915,9.15,4.376946197956086,4.376946197956086,4.376946197956086
916,9.16,4.692896844531923,4.692896844531923,4.692896844531923
917,9.17,5.032925735701033,5.032925735701033,5.032925735701033
918,9.18,5.398942845332429,5.398942845332429,5.398942845332429
919,9.19,5.792856974156957,5.792856974156957,5.792856974156957
920,9.200000000000001,6.21653414699008,6.21653414699008,6.21653414699008
921,9.21,6.6717422223188425,6.6717422223188425,6.6717422223188425
922,9.22,7.160078141723931,7.160078141723931,7.160078141723931
923,9.23,7.682873745562407,7.682873745562407,7.682873745562407
924,9.24,8.241075646388058,8.241075646388058,8.241075646388058
925,9.25,8.835094392999897,8.835094392999897,8.835094392999897
926,9.26,9.46461824514104,9.46461824514104,9.46461824514104
927,9.27,10.128387558736303,10.128387558736303,10.128387558736303
928,9.28,10.823927396238124,10.823927396238124,10.823927396238124
929,9.290000000000001,11.54723897266699,11.54723897266699,11.54723897266699
930,9.3,12.292455465212807,12.292455465212807,12.292455465212807
931,9.31,13.051475134883471,13.051475134883471,13.051475134883471
932,9.32,13.813595137371383,13.813595137371383,13.813595137371383
933,9.33,14.565183043322083,14.565183043322083,14.565183043322083
934,9.34,15.289439502287834,15.289439502287834,15.289439502287834
935,9.35,15.96632309594725,15.96632309594725,15.96632309594725
936,9.36,16.572723986564775,16.572723986564775,16.572723986564775
937,9.370000000000001,17.082981135434046,17.082981135434046,17.082981135434046
938,9.38,17.46983126681761,17.46983126681761,17.46983126681761
939,9.39,17.705847999933077,17.705847999933077,17.705847999933077
940,9.4,17.765369744748014,17.765369744748014,17.765369744748014
941,9.41,17.626823626138545,17.626823626138545,17.626823626138545
942,9.42,17.27523869248741,17.27523869248741,17.27523869248741
943,9.43,16.7046274632992,16.7046274632992,16.7046274632992
944,9.44,15.919835491936542,15.919835491936542,15.919835491936542
945,9.450000000000001,14.937453231054322,14.937453231054322,14.937453231054322
946,9.46,13.785480976793178,13.785480976793178,13.785480976793178
947,9.47,12.501635382429821,12.501635382429821,12.501635382429821
948,9.48,11.130446171722122,11.130446171722122,11.130446171722122
949,9.49,9.719544099181206,9.719544099181206,9.719544099181206
950,9.5,8.315708726438121,8.315708726438121,8.315708726438121
951,9.51,6.96127481134412,6.96127481134412,6.96127481134412
952,9.52,5.691384018351202,5.691384018351202,5.691384018351202
953,9.53,4.53235738359357,4.53235738359357,4.53235738359357
954,9.540000000000001,3.501223871355554,3.501223871355554,3.501223871355554
955,9.55,2.6062389732431224,2.6062389732431224,2.6062389732431224
956,9.56,1.8481059659915844,1.8481059659915844,1.8481059659915844
957,9.57,1.2215788588474066,1.2215788588474066,1.2215788588474066
958,9.58,0.7171616727062035,0.7171616727062035,0.7171616727062035
959,9.59,0.3226931035271622,0.3226931035271622,0.3226931035271622
960,9.6,0.024689808442795613,0.024689808442795613,0.024689808442795613
961,9.61,-0.19060459853272843,-0.19060459853272843,-0.19060459853272843
962,9.620000000000001,-0.33646384854885747,-0.33646384854885747,-0.33646384854885747
963,9.63,-0.4251829515701609,-0.4251829515701609,-0.4251829515701609
964,9.64,-0.4677931061839724,-0.4677931061839724,-0.4677931061839724
965,9.65,-0.4739363122879706,-0.4739363122879706,-0.4739363122879706
966,9.66,-0.4518530782192551,-0.4518530782192551,-0.4518530782192551
967,9.67,-0.4084446229244711,-0.4084446229244711,-0.4084446229244711
968,9.68,-0.34937972771415954,-0.34937972771415954,-0.34937972771415954
969,9.69,-0.2792244337220189,-0.2792244337220189,-0.2792244337220189
970,9.700000000000001,-0.20157946900438273,-0.20157946900438273,-0.20157946900438273
971,9.71,-0.11921548644753564,-0.11921548644753564,-0.11921548644753564
972,9.72,-0.03420002967500743,-0.03420002967500743,-0.03420002967500743
973,9.73,0.05198714299482944,0.05198714299482944,0.05198714299482944
974,9.74,0.13835190117419466,0.13835190117419466,0.13835190117419466
975,9.75,0.22429707000154628,0.22429707000154628,0.22429707000154628
976,9.76,0.30954680886018066,0.30954680886018066,0.30954680886018066
977,9.77,0.39408316839774743,0.39408316839774743,0.39408316839774743
978,9.78,0.47809372483380363,0.47809372483380363,0.47809372483380363
979,9.790000000000001,0.5619291008282522,0.5619291008282522,0.5619291008282522
980,9.8,0.646069181050209,0.646069181050209,0.646069181050209
981,9.81,0.7310968841225591,0.7310968841225591,0.7310968841225591
982,9.82,0.8176784379907889,0.8176784379907889,0.8176784379907889
983,9.83,0.9065492076841589,0.9065492076841589,0.9065492076841589
984,9.84,0.9985042326882968,0.9985042326882968,0.9985042326882968
985,9.85,1.0943927389197683,1.0943927389197683,1.0943927389197683
986,9.86,1.1951159930522173,1.1951159930522173,1.1951159930522173
987,9.870000000000001,1.3016279616746018,1.3016279616746018,1.3016279616746018
988,9.88,1.4149383224395988,1.4149383224395988,1.4149383224395988
989,9.89,1.5361174475677644,1.5361174475677644,1.5361174475677644
990,9.9,1.6663030407073638,1.6663030407073638,1.6663030407073638
991,9.91,1.8067081551738968,1.8067081551738968,1.8067081551738968
992,9.92,1.9586303538103467,1.9586303538103467,1.9586303538103467
993,9.93,2.123461786538654,2.123461786538654,2.123461786538654
994,9.94,2.3026999589139217,2.3026999589139217,2.3026999589139217
995,9.950000000000001,2.4979589405600593,2.4979589405600593,2.4979589405600593
996,9.96,2.710980711985666,2.710980711985666,2.710980711985666
997,9.97,2.9436462661365193,2.9436462661365193,2.9436462661365193
998,9.98,3.197985959366224,3.197985959366224,3.197985959366224
999,9.99,3.4761884351050947,3.4761884351050947,3.4761884351050947
1000,10.0,3.7806072092482457,3.7806072092482457,3.7806072092482457
1001,10.01,6.470330414117086,6.470330414117086,4.113763692588888
1002,10.02,6.7469949343778035,6.7469949343778035,4.478345012049452
1003,10.03,7.049743641885452,7.049743641885452,4.8771944545554
1004,10.040000000000001,7.3782537666154155,7.3782537666154155,5.31329166710959
1005,10.05,7.732030205370357,7.732030205370357,5.7897188738368985
1006,10.06,8.110343620763794,8.110343620763794,6.3096082867060925
1007,10.07,8.512155302440789,8.512155302440789,6.876064570497787
1008,10.08,8.936028985622926,8.936028985622926,7.492054673277291
1009,10.09,9.38003030929314,9.38003030929314,8.160255589309445
1010,10.1,9.841615424084624,9.841615424084624,8.882848790394608
1011,10.11,10.317511503900226,10.317511503900226,9.66124836923997
1012,10.120000000000001,10.803593644809787,10.803593644809787,10.495748793209742
1013,10.13,11.294764893270063,11.294764893270063,11.385078248369433
1014,10.14,11.78484892089215,11.78484892089215,12.325845917627301
1015,10.15,12.266508045809744,12.266508045809744,13.311877715101794
1016,10.16,12.73120263490308,12.73120263490308,14.33344704956761
1017,10.17,13.169210950224384,13.169210950224384,15.37642760025668
1018,10.18,13.569730529764763,13.569730529764763,16.42142637601172
1019,10.19,13.921082276185867,13.921082276185867,17.442999119266545
1020,10.200000000000001,14.211035450782452,14.211035450782452,18.409105460326444
1021,10.21,14.427264618139986,14.427264618139986,19.28102205630266
1022,10.22,14.557937453719308,14.557937453719308,20.01398400901226
1023,10.23,14.592415143691776,14.592415143691776,20.55884336350667
1024,10.24,14.522026013016662,14.522026013016662,20.864984047036184
1025,10.25,14.34085071235455,14.34085071235455,20.88457899301846
1026,10.26,14.046438042712229,14.046438042712229,20.577996926465378
1027,10.27,13.640359577601792,13.640359577601792,19.919784389796934
1028,10.28,13.12851374256451,13.12851374256451,18.90424881609206
1029,10.290000000000001,12.521109146501978,12.521109146501978,17.549401453745052
1030,10.3,11.832292422212104,11.832292422212104,15.898056591311098
1031,10.31,11.079432892503608,11.079432892503608,14.015331471108563
1032,10.32,10.282126346957858,10.282126346957858,11.982596710877173
1033,10.33,9.461022469606924,9.461022469606924,9.888850041954354
1034,10.34,8.636605475372292,8.636605475372292,7.821183020970143
1035,10.35,7.828059823793919,7.828059823793919,5.856202273963104
1036,10.36,7.052332752409305,7.052332752409305,4.0538909358544295
1037,10.370000000000001,6.323468545636887,6.323468545636887,2.454634415176396
1038,10.38,5.652245072890408,5.652245072890408,1.0793039201441097
1039,10.39,5.046100817654423,5.046100817654423,-0.06832578840898806
1040,10.4,4.509307854325339,4.509307854325339,-0.9978177718687583
1041,10.41,4.043326862960633,4.043326862960633,-1.7279175628362404
1042,10.42,3.6472744406115605,3.6472744406115605,-2.2827009565267837
1043,10.43,3.3184380606450836,3.3184380606450836,-2.688422909445383
1044,10.44,3.0527861015866886,3.0527861015866886,-2.97120341499649
1045,10.450000000000001,2.8454354267673527,2.8454354267673527,-3.155507339342711
1046,10.46,2.6910538682494813,2.6910538682494813,-3.2632810768383314
1047,10.47,2.5841876305562894,2.5841876305562894,-3.3135794608297378
1048,10.48,2.519513162918066,2.519513162918066,-3.3225265034046463
1049,10.49,2.492019370086221,2.492019370086221,-3.303482170138172
1050,10.5,2.4971295666233266,2.4971295666233266,-3.2673204826057316
1051,10.51,2.5307739762842894,2.5307739762842894,-3.222754189721069
1052,10.52,2.5894235075564396,2.5894235075564396,-3.1766650363305167
1053,10.53,2.6700945786904233,2.6700945786904233,-3.1344159365539133
1054,10.540000000000001,2.7703333645848622,2.7703333645848622,-3.1001330463644305
1055,10.55,2.8881863000115104,2.8881863000115104,-3.0769531347270735
1056,10.56,3.022162188614218,3.022162188614218,-3.067236029374572
1057,10.57,3.171189936713753,3.171189936713753,-3.07274428007502
1058,10.58,3.334574796798641,3.334574796798641,-3.094793287902297
1059,10.59,3.5119550717066472,3.5119550717066472,-3.1343755066187193
1060,10.6,3.7032604800099067,3.7032604800099067,-3.192262263424017
1061,10.61,3.9086727893979916,3.9086727893979916,-3.2690864741575614
1062,10.620000000000001,4.12858885850447,4.12858885850447,-3.3654091602873057
1063,10.63,4.3635858603513,4.3635858603513,-3.4817722755116494
1064,10.64,4.6143881671578155,4.6143881671578155,-3.6187399499410278
1065,10.65,4.88183513531328,4.88183513531328,-3.7769298723544535
1066,10.66,5.166848823602963,5.166848823602963,-3.957036158393141
1067,10.67,5.4704004942743705,5.4704004942743705,-4.159844691753083
1068,10.68,5.793474576586342,5.793474576586342,-4.386241570666704
1069,10.69,6.137028612291864,6.137028612291864,-4.637214936043075
1070,10.700000000000001,6.501947553955956,6.501947553955956,-4.9138500928402
1071,10.71,6.888990659057038,6.888990659057038,-5.217317454944814
1072,10.72,7.298729133428175,7.298729133428175,-5.548852439290813
1073,10.73,7.731472656276707,7.731472656276707,-5.9097260024766305
1074,10.74,8.18718300987694,8.18718300987694,-6.30120405197599
1075,10.75,8.665373301989781,8.665373301989781,-6.724493480141448
1076,10.76,9.164991790700462,9.164991790700462,-7.180672079439175
1077,10.77,9.684290204142956,9.684290204142956,-7.670599135395272
1078,10.78,10.220677815614625,10.220677815614625,-8.194803118097497
1079,10.790000000000001,10.770564523093121,10.770564523093121,-8.753342697557684
1080,10.8,11.329198918683522,11.329198918683522,-9.345637434394915
1081,10.81,11.890510904186776,11.890510904186776,-9.970265148151618
1082,10.82,12.44697280529,12.44697280529,-10.624724417336582
1083,10.83,12.989497980433999,12.989497980433999,-11.305163271967285
1084,10.84,13.507401168865984,13.507401168865984,-12.006079320254424
1085,10.85,13.988449470779244,13.988449470779244,-12.720002746579683
1086,10.86,14.419035661119434,14.419035661119434,-13.437182193385647
1087,10.870000000000001,14.784504840212106,14.784504840212106,-14.145304613546825
1088,10.88,15.069659280907466,15.069659280907466,-14.829293358473084
1089,10.89,15.25945291535205,15.25945291535205,-15.471242788415926
1090,10.9,15.339865137239169,15.339865137239169,-16.050560029682092
1091,10.91,15.298913995290379,15.298913995290379,-16.544391072170338
1092,10.92,15.127734373921887,15.127734373921887,-16.928403599019372
1093,10.93,14.821613239721257,14.821613239721257,-17.177976388830828
1094,10.94,14.380849799568,14.380849799568,-17.269799432699863
1095,10.950000000000001,13.811302636661601,13.811302636661601,-17.18381852060171
1096,10.96,13.124505780409137,13.124505780409137,-16.90536875949794
1097,10.97,12.33728324205791,12.33728324205791,-16.427249078803
1098,10.98,11.47086126027218,11.47086126027218,-15.751419776405026
1099,10.99,10.54955617675833,10.54955617675833,-14.889987543660082
1100,11.0,9.599185685873074,9.599185685873074,-13.865201093356223
1101,11.01,8.645395076099634,8.645395076099634,-12.708320545196784
1102,11.02,7.7120973524675245,7.7120973524675245,-11.457422446388863
1103,11.03,6.820196206990866,6.820196206990866,-10.154411161871417
1104,11.040000000000001,5.9867030556352505,5.9867030556352505,-8.841666725917555
1105,11.05,5.224289432384002,5.224289432384002,-7.558821194811535
1106,11.06,4.541250390137906,4.541250390137906,-6.340103648320682
1107,11.07,3.9418056142981395,3.9418056142981395,-5.212549493002424
1108,11.08,3.4266384856477754,3.4266384856477754,-4.19518105279424
1109,11.09,2.9935685963885765,2.9935685963885765,-3.2990883600208436
1110,11.1,2.6382650051929577,2.6382650051929577,-2.5282126098053297
1111,11.11,2.3549287908531666,2.3549287908531666,-1.8805767285909116
1112,11.120000000000001,2.136897664742286,2.136897664742286,-1.3497117740751534
1113,11.13,1.9771477316868142,1.9771477316868142,-0.9260742765119223
1114,11.14,1.8686852699356638,1.8686852699356638,-0.5983146238945527
1115,11.15,1.8048337784533568,1.8048337784533568,-0.3543210026179897
1116,11.16,1.7794288917512513,1.7794288917512513,-0.18201566592072113
1117,11.17,1.7869371017507805,1.7869371017507805,-0.06991613343741733
1118,11.18,1.8225147410735307,1.8225147410735307,-0.007494140034875654
1119,11.19,1.8820224553188263,1.8820224553188263,0.014626839475935492
1120,11.200000000000001,1.9620082721975982,1.9620082721975982,0.004594794895771304
1121,11.21,2.0596699539210865,2.0596699539210865,-0.030662894388623275
1122,11.22,2.1728049618167242,2.1728049618167242,-0.08537623162666595
1123,11.23,2.29975426342714,2.29975426342714,-0.15483668260923478
1124,11.24,2.43934445048009,2.43934445048009,-0.23528506457933168
1125,11.25,2.5908312179267416,2.5908312179267416,-0.3237947110307036
1126,11.26,2.7538461482587353,2.7538461482587353,-0.4181574716097458
1127,11.27,2.928347903517552,2.928347903517552,-0.5167772102580904
1128,11.28,3.1145782982322916,3.1145782982322916,-0.6185733999813636
1129,11.290000000000001,3.3130232616764417,3.3130232616764417,-0.7228959921357243
1130,11.3,3.524378355250723,3.524378355250723,-0.8294517962073789
1131,11.31,3.7495182553069015,3.7495182553069015,-0.938242008308195
1132,11.32,3.9894694145974015,3.9894694145974015,-1.0495101699356004
1133,11.33,4.245384953575321,4.245384953575321,-1.1636996468516256
1134,11.34,4.51852068737356,4.51852068737356,-1.281419636500036
1135,11.35,4.810211050669404,4.810211050669404,-1.403418702498058
1136,11.36,5.121843529348102,5.121843529348102,-1.5305648692690554
1137,11.370000000000001,5.454830036743752,5.454830036743752,-1.6638313698044147
1138,11.38,5.81057347876555,5.81057347876555,-1.8042872114222146
1139,11.39,6.190427536599122,6.190427536599122,-1.9530917985596834
1140,11.4,6.595647464509987,6.595647464509987,-2.111492920902842
1141,11.41,7.027329469239189,7.027329469239189,-2.2808274738708203
1142,11.42,7.486336035047507,7.486336035047507,-2.462524321835753
1143,11.43,7.97320443089016,7.97320443089016,-2.6581087379791133
1144,11.44,8.488035653709039,8.488035653709039,-2.8692078537143755
1145,11.450000000000001,9.030361325662069,9.030361325662069,-3.0975565199272324
1146,11.46,9.598986712534156,9.598986712534156,-3.3450029157202783
1147,11.47,10.191809247811673,10.191809247811673,-3.613513130385549
1148,11.48,10.80561395646699,10.80561395646699,-3.90517378177227
1149,11.49,11.435850229217028,11.435850229217028,-4.22219150792089
1150,11.5,12.076398755407416,12.076398755407416,-4.566887865568823
1151,11.51,12.719343270996687,12.719343270996687,-4.941687773745872
1152,11.52,13.354769140796092,13.354769140796092,-5.349099136763741
1153,11.53,13.970619375009639,13.970619375009639,-5.791680652355374
1154,11.540000000000001,14.552647666486033,14.552647666486033,-6.271994044698965
1155,11.55,15.084515886805562,15.084515886805562,-6.792536054227764
1156,11.56,15.548087776168865,15.548087776168865,-7.355644479261697
1157,11.57,15.92396803422276,15.92396803422276,-7.963371442072907
1158,11.58,16.192322931001637,16.192322931001637,-8.617315938585099
1159,11.59,16.333991612873053,16.333991612873053,-9.318406801434334
1160,11.6,16.33185510457513,16.33185510457513,-10.066626755480698
1161,11.61,16.172375009545124,16.172375009545124,-10.860668737468249
1162,11.620000000000001,15.847153878649992,15.847153878649992,-11.69751777591368
1163,11.63,15.35431768419231,15.35431768419231,-12.571956442024938
1164,11.64,14.699495081716634,14.699495081716634,-13.476000424361118
1165,11.65,13.896184371287415,13.896184371287415,-14.398284582713181
1166,11.66,12.96536565279471,12.96536565279471,-15.323440278165279
1167,11.67,11.93432702594006,11.93432702594006,-16.231532646936078
1168,11.68,10.834808278785896,10.834808278785896,-17.097661070758292
1169,11.69,9.70069041025171,9.70069041025171,-17.891863839328252
1170,11.700000000000001,8.565540773393739,8.565540773393739,-18.579500924811335
1171,11.71,7.460339401453618,7.460339401453618,-19.122303275002306
1172,11.72,6.411659953776724,6.411659953776724,-19.480254119601977
1173,11.73,5.440476694960488,5.440476694960488,-19.614386676600212
1174,11.74,4.5616474363115564,4.5616474363115564,-19.490428916556517
1175,11.75,3.7840126165762134,3.7840126165762134,-19.083004315584752
1176,11.76,3.1109746205718065,3.1109746205718065,-18.379844645142743
1177,11.77,2.541387161166264,2.541387161166264,-17.385260829433914
1178,11.78,2.070587729022718,2.070587729022718,-16.12204803905269
1179,11.790000000000001,1.6914349025185964,1.6914349025185964,-14.631154481361312
1180,11.8,1.3952530301864803,1.3952530301864803,-12.968838001247766
1181,11.81,1.1726280769972175,1.1726280769972175,-11.201588784055298
1182,11.82,1.0140330615751711,1.0140330615751711,-9.399639682001899
1183,11.83,0.9102864406931356,0.9102864406931356,-7.630225498701236
1184,11.84,0.8528620149085414,0.8528620149085414,-5.951765873751373
1185,11.85,0.8340761468678003,0.8340761468678003,-4.40984071560651
1186,11.86,0.8471796140281203,0.8471796140281203,-3.0353323353097483
1187,11.870000000000001,0.8863794565035271,0.8863794565035271,-1.8446066151485405
1188,11.88,0.9468124654565233,0.9468124654565233,-0.8412456391459107
1189,11.89,1.0244876852895868,1.0244876852895868,-0.01869034602587949
1190,11.9,1.1162111952524087,1.1162111952524087,0.6368168208647622
1191,11.91,1.219502857285371,1.219502857285371,1.143452668915282
1192,11.92,1.332511794997798,1.332511794997798,1.5214762380109776
1193,11.93,1.453935093741503,1.453935093741503,1.7914469497518775
1194,11.94,1.5829425056699349,1.5829425056699349,1.9729914327548574
1195,11.950000000000001,1.719108704152218,1.719108704152218,2.084043621139441
1196,11.96,1.8623537570719053,1.8623537570719053,2.1404549147078464
1197,11.97,2.012891888647273,2.012891888647273,2.155870640569559
1198,11.98,2.1711882007307413,2.1711882007307413,2.141783093165485
1199,11.99,2.3379227690427977,2.3379227690427977,2.1076908502493783
1200,12.0,2.5139613729514925,2.5139613729514925,2.0613133131536774
1201,12.01,2.7003320254894714,2.7003320254894714,2.008825804771872
1202,12.02,2.898206417741614,2.898206417741614,1.9550932391283469
1203,12.030000000000001,3.1088853589078416,3.1088853589078416,1.903889527879936
1204,12.040000000000001,3.3337872647685534,3.3337872647685534,1.8580961236574143
1205,12.05,3.5744387102560142,3.5744387102560142,1.819877127204252
1206,12.06,3.8324660054259216,3.8324660054259216,1.7908308446849073
1207,12.07,4.1095866684257665,4.1095866684257665,1.7721190828349158
1208,12.08,4.407599544739668,4.407599544739668,1.7645761874928405
1209,12.09,4.7283721501075435,4.7283721501075435,1.7688001254830081
1210,12.1,5.0738235866539485,5.0738235866539485,1.7852279530840243
1211,12.11,5.445901090627881,5.445901090627881,1.814197916200574
1212,12.120000000000001,5.846547910823282,5.846547910823282,1.8560002554019215
1213,12.13,6.277659788830504,6.277659788830504,1.9109185833831632
1214,12.14,6.741026823406583,6.741026823406583,1.9792634861876366
1215,12.15,7.238256972468796,7.238256972468796,2.0613997852754964
1216,12.16,7.770676919708995,7.770676919708995,2.157768691499718
1217,12.17,8.339205582851598,8.339205582851598,2.2689058866941068
1218,12.18,8.944195287879293,8.944195287879293,2.395456383909353
1219,12.19,9.585235763226118,9.585235763226118,2.5381868417120836
1220,12.200000000000001,10.26091688938691,10.26091688938691,2.6979958384472296
1221,12.21,10.968547944575015,10.968547944575015,2.875922444842488
1222,12.22,11.703834399246096,11.703834399246096,3.0731532625060107
1223,12.23,12.46051871129623,12.46051871129623,3.2910279151461617
1224,12.24,13.229999675322794,13.229999675322794,3.5310427806863043
1225,12.25,14.000956197894372,14.000956197894372,3.794852526176768
1226,12.26,14.759016068889927,14.759016068889927,4.084268742010515
1227,12.27,15.48652779517975,15.48652779517975,4.401254653969624
1228,12.280000000000001,16.162512003370548,16.162512003370548,4.747914505704899
1229,12.290000000000001,16.762884597649826,16.762884597649826,5.1264757334980295
1230,12.3,17.261050812717304,17.261050812717304,5.539261482157141
1231,12.31,17.62895947324743,17.62895947324743,5.988650319707966
1232,12.32,17.838671294964634,17.838671294964634,6.47701918834998
1233,12.33,17.8644271577442,17.8644271577442,7.006664680474979
1234,12.34,17.68510175849394,17.68510175849394,7.579696673268327
1235,12.35,17.28680637094861,17.28680637094861,8.197897252170886
1236,12.36,16.665287823705974,16.665287823705974,8.862536820389163
1237,12.370000000000001,15.827697934273015,15.827697934273015,9.574138538097449
1238,12.38,14.793319277054902,14.793319277054902,10.332182103421749
1239,12.39,13.592954790207354,13.592954790207354,11.134738903204989
1240,12.4,12.26691269419955,12.26691269419955,11.978033484192755
1241,12.41,10.861796082679627,10.861796082679627,12.855932151280461
1242,12.42,9.426560166026269,9.426560166026269,13.759369563991498
1243,12.43,8.008450237760503,8.008450237760503,14.67573986812255
1244,12.44,6.649433186595121,6.649433186595121,15.588301345704885
1245,12.450000000000001,5.383590687377813,5.383590687377813,16.475673121241186
1246,12.46,4.235707236776314,4.235707236776314,17.31153757314169
1247,12.47,3.2210375712400947,3.2210375712400947,18.0646979382983
1248,12.48,2.3460428385370156,2.3460428385370156,18.69966759456811
1249,12.49,1.6097790844305524,1.6097790844305524,19.1779705640139
1250,12.5,1.0056058534572514,1.0056058534572514,19.460292491708994
1251,12.51,0.522932938555273,0.522932938555273,19.509518854907146
1252,12.52,0.1488065665864578,0.1488065665864578,19.294523639923547
1253,12.530000000000001,-0.1307763868604132,-0.1307763868604132,18.794341344376175
1254,12.540000000000001,-0.3298647260607285,-0.3298647260607285,18.00211593451213
1255,12.55,-0.46184766063476806,-0.46184766063476806,16.92805365707627
1256,12.56,-0.5390068596837814,-0.5390068596837814,15.600605914449758
1257,12.57,-0.5722731062417824,-0.5722731062417824,14.06533744087451
