,t,x,y,z
794,7.94,-9.460977739225578,-16.970033315780395,14.525068602227824
795,7.95,-10.228474500819654,-18.056950389363436,15.845319697637068
796,7.96,-11.02369421968413,-19.08204556566417,17.37709529580036
797,7.97,-11.83605733241997,-20.001543950005463,19.126152562748565
798,7.98,-12.651479065411692,-20.764733477243663,21.08855633806512
799,7.99,-13.45212943144426,-21.315986014263604,23.247378639346003
800,8.0,-14.216481090497075,-21.59831627437212,25.569699443975253
801,8.01,-14.919770590474792,-21.558567520221903,28.004631450712388
802,8.02,-15.534978509533024,-21.153945759689115,30.483231333919477
803,8.03,-16.03437413321471,-20.359127920351593,32.92109724277289
804,8.040000000000001,-16.391567313103277,-19.17266898245988,35.2240831973535
805,8.05,-16.58387743485268,-17.621138103261842,37.29686928797929
806,8.06,-16.59470059065417,-15.759549185112803,39.05325275580787
807,8.07,-16.41547852383532,-13.667328454961382,40.42627110987765
808,8.08,-16.046889510162277,-11.44015797315482,41.37599077136431
809,8.09,-15.499006738103924,-9.17918216626985,41.89321155390378
810,8.1,-14.790376010370085,-6.979803559538334,41.99836680966101
811,8.11,-13.94618805829987,-4.922314947162972,41.73616030423699
812,8.120000000000001,-12.995889627282805,-3.0659370476764547,41.167484453477535
813,8.13,-11.97064434870476,-1.4467777736740253,40.360571424952134
814,8.14,-10.901014352037805,-0.07923439711711966,39.38310075877132
815,8.15,-9.81511911617276,1.0402608356036047,38.296347896409806
816,8.16,-8.737387959142888,1.9284095543173425,37.15172509056448
817,8.17,-7.687899269633977,2.610190099752175,35.9894880726595
818,8.18,-6.682216609983925,3.1146653181421238,34.83906392747253
819,8.19,-5.731593105282592,3.471772770981078,33.72037837589834
820,8.2,-4.843412158533813,3.7101311631801455,32.64564136118056
821,8.21,-4.02175086932492,3.85572903097561,31.621199431388874
822,8.22,-3.2679800857091372,3.9312928148121293,30.64921734415407
823,8.23,-2.581343058105938,3.9561282710993395,29.729075863081096
824,8.24,-1.9594784655920465,3.9462601644093223,28.85845803989828
825,8.25,-1.398871477490999,3.914737633815137,28.034146160403427
826,8.26,-0.8952286711439427,3.872013423112886,27.252575030181386
827,8.27,-0.4437800815157906,3.8263384858340728,26.51019375183315
828,8.28,-0.03951565858129158,3.784138001720235,25.803685097209843
829,8.290000000000001,0.322634913729274,3.7503515023609326,25.13008416654081
830,8.3,0.6476698397015284,3.728730336661607,24.48682939660395
831,8.31,0.9404216358402097,3.722091879808935,23.87177081815265
832,8.32,1.2054946598201477,3.732533172265237,23.283153516228268
833,8.33,1.4472271183724115,3.7616081591498096,22.719588719145897
834,8.34,1.669671982644051,3.810473133501011,22.18002075548004
835,8.35,1.8765922044507937,3.8800048506249194,21.663695075252946
836,8.36,2.0714664717353957,3.970895366560487,21.17013040201315
837,8.370000000000001,2.257502460233409,4.083727127324839,20.699096649572887
838,8.38,2.437655136856091,4.2190312840054505,20.250599315027983
839,8.39,2.6146481598926044,4.377331672296568,19.824870498175777
840,8.4,2.790996814459781,4.559176388115023,19.422366379760426
841,8.41,2.9690312307755486,4.765158414420333,19.043770828389103
842,8.42,3.1509188684880516,4.995926303089923,18.69000473184213
843,8.43,3.338685421504844,5.252185482364654,18.362240612523983
844,8.44,3.5342334120252454,5.534690337926965,18.06192204983696
845,8.45,3.739357805964809,5.844226798824527,17.790787362008903
846,8.46,3.95575799990536,6.181584746095,17.5508968673388
847,8.47,4.1850455068596775,6.5475191548329095,17.34466282136639
848,8.48,4.428746609394681,6.942698489513863,17.174880782026193
849,8.49,4.6882991598551875,7.367638518030868,17.04476065679644
850,8.5,4.965042596474321,7.822619427245232,16.957954999436396
851,8.51,5.260200122473861,8.307583967330768,16.91858121456349
852,8.52,5.574851879704275,8.82201440601481,16.931233166986427
853,8.53,5.909897863603616,9.364786452922031,17.000976265317846
854,8.540000000000001,6.26600930748573,9.933999174125296,17.13331841223133
855,8.55,6.643567360097215,10.526781454986626,17.334147356307977
856,8.56,7.042588155672258,11.139078018468695,17.60962309700394
857,8.57,7.4626339120145575,11.7654216140905,17.966012363709126
858,8.58,7.902710585912918,12.398702976836324,18.409451259809806
859,8.59,8.36115396985468,13.029956621997632,18.945622588185994
860,8.6,8.835508023006398,13.64818836188531,19.579337031707915
861,8.61,9.32240174689436,14.240279067663351,20.314013304866297
862,8.620000000000001,9.817434012306768,14.791007510671626,21.151062708757753
863,8.63,10.315079245775108,15.283241169382327,22.08919904180209
864,8.64,10.808630409416857,15.698344890142605,23.123715644128875
865,8.65,11.290198610362154,16.01684978576425,24.245796227417806
866,8.66,11.750790032217365,16.219405242880843,25.44195178950286
867,8.67,12.180479565050165,16.288003003105565,26.69369663131161
868,8.68,12.568695396401603,16.207414371381763,27.9775844112987
869,8.69,12.904619138232643,15.96672458975834,29.265711630863642
870,8.700000000000001,13.177691834370158,15.560792751282904,30.52675421326747
871,8.71,13.378198691764297,14.991426597696892,31.727531778149423
872,8.72,13.49788732162151,14.268055933345543,32.835001632427435
873,8.73,13.530559562777237,13.407728720970091,33.8184882733537
874,8.74,13.472569834634362,12.434341942059154,34.65187936721255
875,8.75,13.323166725928328,11.377141729834516,35.315490640388745
876,8.76,13.084630179996983,10.26865695387017,35.79733512148976
877,8.77,12.762182129583563,9.142333836312732,36.09362457857921
878,8.78,12.363678873187263,8.030188054493149,36.20846185662992
879,8.790000000000001,11.899122459023719,6.960772739399861,36.15281873687254
880,8.8,11.380049851077851,5.95768372808067,35.94300083773726
881,8.81,10.818868874527976,5.0387117690487875,35.59885597121723
882,8.82,10.22820814754237,4.215636092760404,35.14197982304257
883,8.83,9.620336556645235,3.494561425481966,34.5941239311336
884,8.84,9.006690271276899,2.8766460312728235,33.97593651987531
885,8.85,8.397526159888397,2.3590533850202453,33.30608880642279
886,8.86,7.801703332871712,1.9359763468758326,32.60077452330353
887,8.870000000000001,7.226581576242879,1.599617421377668,31.873526987772166
888,8.88,6.678017392873575,1.341049387901911,31.135276928343462
889,8.89,6.160434863018079,1.1509181233598562,30.394571321401973
890,8.9,5.676948565209707,1.0199787960653908,29.657882515222365
891,8.91,5.229518154142766,0.9394763424088927,28.929951921482107
892,8.92,4.8191177660914,0.9013921342037052,28.214128914142975
893,8.93,4.445907359653959,0.8985830124449825,27.512680384825366
894,8.94,4.109396833754306,0.924838630927345,26.827058259803763
895,8.950000000000001,3.8085969839207436,0.9748802547623764,26.158120857492005
896,8.96,3.5421539403851936,1.044320232524731,25.50630956072306
897,8.97,3.3084656797922753,1.1295972448422884,24.871785485224777
898,8.98,3.105780587011773,1.2278986568307937,24.254532292472177
899,8.99,2.9322789642077853,1.3370781069862314,23.654431602854192
900,9.0,2.7861389442261553,1.455573908560744,23.071317076864897
901,9.01,2.665588558056706,1.5823318781426905,22.505012485397756
902,9.02,2.568945809634501,1.7167347521498095,21.955358212533856
903,9.03,2.494648587033424,1.8585393056000656,21.422229766039187
904,9.040000000000001,2.44127613351169,2.007821555269728,20.90555108965596
905,9.05,2.40756364853989,2.164929931232896,20.405304812039656
906,9.06,2.3924114114590234,2.330445972232184,19.92154103782383
907,9.07,2.3948896346734605,2.505151890979005,19.45438587927211
908,9.08,2.4142400694619255,2.690004226765042,19.004050627019218
909,9.09,2.4498752115967073,2.886112725352291,18.57084224734118
910,9.1,2.501375788992155,3.094723537539161,18.1551757529896
911,9.11,2.5684870603826666,3.317205790539092,17.757588907953174
912,9.120000000000001,2.6511143118098577,3.555040546212356,17.37875967839404
913,9.13,2.7493178045716555,3.809811105353618,17.019526818815653
914,9.14,2.8633073014675827,4.0831935371520425,16.68091397155374
915,9.15,2.993436174189196,4.376946197956086,16.364157646272055
916,9.16,3.1401949695190843,4.692896844531923,16.070739420516357
917,9.17,3.3042041811339136,5.032925735701033,15.80242264631194
918,9.18,3.4862058324515823,5.398942845332429,15.561293841059944
919,9.19,3.687053319179345,5.792856974156957,15.349808757612871
920,9.200000000000001,3.9076987832478163,6.21653414699008,15.170842834732698
921,9.21,4.149177088599943,6.6717422223188425,15.027745281894587
922,9.22,4.412585241352207,7.160078141723931,14.924395397107332
923,9.23,4.699055842571957,7.682873745562407,14.86525878664644
924,9.24,5.009722886667783,8.241075646388058,14.855439874213271
925,9.25,5.345677935389349,8.835094392999897,14.900725371163428
926,9.26,5.7079144318515995,9.46461824514104,15.007611151696555
927,9.27,6.097257713337463,10.128387558736303,15.183302186627566
928,9.28,6.514278202338623,10.823927396238124,15.435671848771966
929,9.290000000000001,6.959185400081214,11.54723897266699,15.773163143411846
930,9.3,7.431700811298326,12.292455465212807,16.20461057005312
931,9.31,7.930908970050718,13.051475134883471,16.73895802325529
932,9.32,8.455087526894173,13.813595137371383,17.384846451539552
933,9.33,9.001520126154546,14.565183043322083,18.15004650168036
934,9.34,9.566299746801203,15.289439502287834,19.04071821835019
935,9.35,10.144135388165195,15.96632309594725,20.060494574371415
936,9.36,10.728181304395138,16.572723986564775,21.209410612509956
937,9.370000000000001,11.30991488666177,17.082981135434046,22.48273668712986
938,9.38,11.87909565852717,17.46983126681761,23.869821603624075
939,9.39,12.42384192695957,17.705847999933077,25.35310397130766
940,9.4,12.930861072926483,17.765369744748014,26.90749661462406
941,9.41,13.385861718809599,17.626823626138545,28.500372335414863
942,9.42,13.774159089868526,17.27523869248741,30.09235943746931
943,9.43,14.081458485180352,16.7046274632992,31.639075338087018
944,9.44,14.294768392442267,15.919835491936542,33.09378238122796
945,9.450000000000001,14.403360315643258,14.937453231054322,34.41075985033884
946,9.46,14.399665489190069,13.785480976793178,35.5489934577062
947,9.47,14.279988549000135,12.501635382429821,36.47564794400566
948,9.48,14.044931375406714,11.130446171722122,37.168765057202286
949,9.49,13.699457217399974,9.719544099181206,37.61874331337183
950,9.5,13.25257905283815,8.315708726438121,37.82838614324816
951,9.51,12.716714402057104,6.96127481134412,37.81158685621812
952,9.52,12.106797358092344,5.691384018351202,37.590969507770616
953,9.53,11.439266576075674,4.53235738359357,37.19495656755482
954,9.540000000000001,10.731051202504675,3.501223871355554,36.65475942389571
955,9.55,9.998658230591646,2.6062389732431224,36.00170265873214
956,9.56,9.257432548521216,1.8481059659915844,35.26514364470034
957,9.57,8.52102454936762,1.2215788588474066,34.47108789167753
958,9.58,7.801067598770929,0.7171616727062035,33.641467898750655
959,9.59,7.10704369638262,0.3226931035271622,32.79396858706488
960,9.6,6.446301740446628,0.024689808442795613,31.9422463442079
961,9.61,5.824187831771707,-0.19060459853272843,31.096390255481353
962,9.620000000000001,5.244248656129824,-0.33646384854885747,30.263498257915167
963,9.63,4.70847452442911,-0.4251829515701609,29.448274282270752
964,9.64,4.217555879065414,-0.4677931061839724,28.653585523887987
965,9.65,3.771134401193388,-0.4739363122879706,27.880946648612078
966,9.66,3.368036343308015,-0.4518530782192551,27.130918168259495
967,9.67,3.0064809520472915,-0.4084446229244711,26.403419666534205
968,9.68,2.684260773971494,-0.34937972771415954,25.69796628679452
969,9.69,2.398893384574733,-0.2792244337220189,25.013840454346926
970,9.700000000000001,2.147745864261218,-0.20157946900438273,24.350211621070926
971,9.71,1.9281343946271776,-0.11921548644753564,23.706216019535095
972,9.72,1.7374018709631804,-0.03420002967500743,23.081006807234033
973,9.73,1.5729765910473135,0.05198714299482944,22.473783099722827
974,9.74,1.4324150145867431,0.13835190117419466,21.883804550066625
975,9.75,1.3134313851620811,0.22429707000154628,21.310396496003154
976,9.76,1.2139167317577808,0.30954680886018066,20.752949332165194
977,9.77,1.131949462864287,0.39408316839774743,20.210914680379457
978,9.78,1.0657994600860985,0.47809372483380363,19.68380010251459
979,9.790000000000001,1.013927286723763,0.5619291008282522,19.171163489570837
980,9.8,0.9749798591426067,0.646069181050209,18.67260782619878
981,9.81,0.9477836893141689,0.7310968841225591,18.18777673251781
982,9.82,0.9313365970569959,0.8176784379907889,17.71635099109142
983,9.83,0.9247986096389003,0.9065492076841589,17.258046148451747
984,9.84,0.927482612821274,0.9985042326882968,16.81261121590273
985,9.85,0.9388451887821793,1.0943927389197683,16.37982846707409
986,9.86,0.9584779699959193,1.1951159930522173,15.959514327940873
987,9.870000000000001,0.9860997513192598,1.3016279616746018,15.551521370467745
988,9.88,1.0215495325115709,1.4149383224395988,15.155741448189017
989,9.89,1.064780607569861,1.5361174475677644,14.772110047520005
990,9.9,1.1158557730945204,1.6663030407073638,14.400611970601862
991,9.91,1.1749436930596815,1.8067081551738968,14.041288513326174
992,9.92,1.2423164296052438,1.9586303538103467,13.694246355969206
993,9.93,1.3183481266400034,2.123461786538654,13.359668444209444
994,9.94,1.4035148130178334,2.3026999589139217,13.037827206120449
995,9.950000000000001,1.498395272645013,2.4979589405600593,12.72910052701985
996,9.96,1.6036729077787384,2.710980711985666,12.433990989655106
997,9.97,1.7201384964090793,2.9436462661365193,12.15314898249928
998,9.98,1.8486937120043034,3.197985959366224,11.887400383414212
999,9.99,1.9903552304980805,3.4761884351050947,11.63777963761248
1000,10.0,2.1462591908913295,3.7806072092482457,11.405569163308586
1001,10.01,2.317665696914294,4.113763692588887,11.19234612756749
1002,10.02,2.5059629412726383,4.478345012049451,11.00003772489221
1003,10.03,2.7126703929971936,4.877194454555399,10.830986139995934
1004,10.040000000000001,2.9394403025044977,5.313291667109589,10.688024349899976
1005,10.05,3.188056536475953,5.789718873836897,10.57456376782442
1006,10.06,3.460429442170883,6.309608286706091,10.494694377419854
1007,10.07,3.7585850437498767,6.876064570497785,10.453297343835183
1008,10.08,4.0846463772847965,7.4920546732772895,10.456168969302833
1009,10.09,4.440804165017368,8.160255589309443,10.510153084927666
1010,10.1,4.829273309552141,8.882848790394606,10.623276277141748
1011,10.11,5.252230867344108,9.661248369239969,10.80487641677654
1012,10.120000000000001,5.711730278893346,10.49574879320974,11.065709427416595
1013,10.13,6.2095857786502835,11.385078248369432,11.418011740169828
1014,10.14,6.747220242547883,12.3258459176273,11.875486189575826
1015,10.15,7.325469524521733,13.31187771510179,12.453167276086234
1016,10.16,7.944337000226758,14.333447049567607,13.167108458999577
1017,10.17,8.602694170148517,15.376427600256676,14.033821281281611
1018,10.18,9.29792755578897,16.421426376011716,15.06938725794819
1019,10.19,10.025539664179686,17.442999119266542,16.288164601465276
1020,10.200000000000001,10.778723370350143,18.40910546032644,17.701031822359646
1021,10.21,11.547945149321007,19.28102205630266,19.3131600768399
1022,10.22,12.320592658473641,20.013984009012262,21.121396675440543
1023,10.23,13.080763900691728,20.558843363506675,23.111478692145532
1024,10.24,13.809293629229735,20.86498404703619,25.255469212804304
1025,10.25,14.484119838938492,20.88457899301847,27.509986234306762
1026,10.26,15.081079069725842,20.577996926465385,29.81591194774855
1027,10.27,15.575174573702105,19.91978438979694,32.100241155746104
1028,10.28,15.942282806658742,18.904248816092068,34.28047096606866
1029,10.290000000000001,16.16115961244531,17.54940145374506,36.27142586855751
1030,10.3,16.215501394910184,15.898056591311105,37.99373836966665
1031,10.31,16.09574373215879,14.01533147110857,39.38257364970969
1032,10.32,15.800275093357929,11.98259671087718,40.3948659937
1033,10.33,15.335823789829066,9.888850041954361,41.01352399157901
1034,10.34,14.716928673308246,7.82118302097015,41.24776007281797
1035,10.35,13.964585325999792,5.85620227396311,41.12967380301771
1036,10.36,13.104313732803856,4.053890935854434,40.70810494393076
1037,10.370000000000001,12.163976408803022,2.4546344151763995,40.041264821885385
1038,10.38,11.171672676736279,1.0793039201441124,39.189645181686714
1039,10.39,10.153961393158237,-0.06832578840898607,38.21030024261632
1040,10.4,9.134555717873468,-0.9978177718687569,37.153026816528964
1041,10.41,8.133525614225851,-1.7279175628362393,36.05844657201188
1042,10.42,7.166961363129836,-2.2827009565267833,34.95765007252711
1043,10.43,6.247003809834119,-2.688422909445383,33.872917167732886
1044,10.44,5.382131383858687,-2.9712034149964905,32.81903756293644
1045,10.450000000000001,4.57760082005139,-3.1555073393427113,31.804850893943602
1046,10.46,3.835957569426824,-3.263281076838332,30.834748229481484
1047,10.47,3.1575547697000728,-3.313579460829738,29.90998909939323
1048,10.48,2.5410410464234476,-3.3225265034046467,29.02977324571777
1049,10.49,1.983794780711837,-3.3034821701381722,28.192061894861883
1050,10.5,1.4822951677452747,-3.267320482605732,27.39417428106471
1051,10.51,1.0324288342406613,-3.2227541897210696,26.633198489849832
1052,10.52,0.6297358600208686,-3.176665036330517,25.906258024689265
1053,10.53,0.26960169722044275,-3.1344159365539137,25.210671874077743
1054,10.540000000000001,-0.05259748726502328,-3.100133046364431,24.5440396570091
1055,10.55,-0.3413884811686608,-3.076953134727074,23.9042766833657
1056,10.56,-0.6011266566705586,-3.0672360293745724,23.28961755206539
1057,10.57,-0.8359472861489199,-3.0727442800750207,22.698601681983643
1058,10.58,-1.0497371316202573,-3.0947932879022972,22.13005003313248
1059,10.59,-1.2461217415617178,-3.1343755066187198,21.583039150976195
1060,10.6,-1.428464666058875,-3.1922622634240176,21.056876400643507
1061,10.61,-1.599875487354352,-3.269086474157562,20.551078677284593
1062,10.620000000000001,-1.7632241524938226,-3.365409160287306,20.065355822224404
1063,10.63,-1.9211595913849882,-3.4817722755116494,19.59959930381343
1064,10.64,-2.0761310147454073,-3.6187399499410278,19.153876325559928
1065,10.65,-2.230410620941977,-3.7769298723544535,18.728429315766952
1066,10.66,-2.3861167072679947,-3.957036158393141,18.32368066717824
1067,10.67,-2.5452363875303194,-4.159844691753083,17.940242583515115
1068,10.68,-2.7096472705204504,-4.386241570666704,17.578931916197746
1069,10.69,-2.8811375583563104,-4.637214936043075,17.240789911505512
1070,10.700000000000001,-3.061424083920109,-4.9138500928402,16.92710681361024
1071,10.71,-3.2521678256685886,-5.217317454944814,16.639451262122567
1072,10.72,-3.454986417967087,-5.548852439290813,16.379704363311397
1073,10.73,-3.671463117064981,-5.9097260024766305,16.150098178349996
1074,10.74,-3.9031515877591803,-6.30120405197599,15.953258131077396
1075,10.75,-4.1515757446987855,-6.724493480141448,15.792248456151743
1076,10.76,-4.418223717141131,-7.180672079439174,15.670619242129534
1077,10.77,-4.704534810925489,-7.670599135395271,15.592452820319705
1078,10.78,-5.01187812457236,-8.194803118097497,15.562406149498793
1079,10.790000000000001,-5.341521252243104,-8.753342697557684,15.58574438657506
1080,10.8,-5.6945872990580915,-9.345637434394915,15.668358959388993
1081,10.81,-6.071998282254601,-9.970265148151618,15.816761140779288
1082,10.82,-6.47440295229592,-10.624724417336582,16.038039388386498
1083,10.83,-6.902087223347303,-11.305163271967285,16.33976568736303
1084,10.84,-7.354865863781496,-12.006079320254424,16.729833099910703
1085,10.85,-7.831955006701208,-12.720002746579683,17.2162042139052
1086,10.86,-8.331826565792078,-13.437182193385647,17.806549047735285
1087,10.870000000000001,-8.852047959637064,-14.145304613546825,18.507752462419525
1088,10.88,-9.389113806614905,-14.829293358473084,19.325276912518028
1089,10.89,-9.938280510806235,-15.471242788415926,20.262378366541625
1090,10.9,-10.493419791286257,-16.050560029682092,21.319193285833016
1091,10.91,-11.0469127846009,-16.544391072170338,22.49174371611228
1092,10.92,-11.589611520853627,-16.928403599019372,23.770945004437678
1093,10.93,-12.110897986284426,-17.177976388830828,25.14174242689109
1094,10.94,-12.59887083859655,-17.269799432699863,26.58254083692843
1095,10.950000000000001,-13.040684152653318,-17.18381852060171,28.065112621485742
1096,10.96,-13.423049730408987,-16.90536875949794,29.555158439138047
1097,10.97,-13.732894072719796,-16.427249078803,31.013638894075314
1098,10.98,-13.95813467983245,-15.751419776405026,32.39888857572289
1099,10.99,-14.088512076160026,-14.889987543660082,33.669377463561126
1100,11.0,-14.116390260240099,-13.865201093356223,34.78682809137703
1101,11.01,-14.037426425556903,-12.708320545196784,35.719273916532515
1102,11.02,-13.851016528165449,-11.457422446388863,36.44359960907587
1103,11.03,-13.560448315601468,-10.154411161871417,36.94716416766419
1104,11.040000000000001,-13.172734021048909,-8.841666725917555,37.228266947239156
1105,11.05,-12.698142377177227,-7.558821194811535,37.29543432508256
1106,11.06,-12.149492904779827,-6.340103648320682,37.165719655331074
1107,11.07,-11.541304897623716,-5.212549493002424,36.862363238103946
1108,11.08,-10.888903865672118,-4.19518105279424,36.41221870897533
1109,11.09,-10.207579716434376,-3.2990883600208436,35.843317593649786
1110,11.1,-9.511868596587405,-2.5282126098053297,35.182842428366975
1111,11.11,-8.815001328026682,-1.8805767285909116,34.45565064739065
1112,11.120000000000001,-8.128532751374816,-1.3497117740751534,33.68337246263192
1113,11.13,-7.462143020014173,-0.9260742765119223,32.88401876449852
1114,11.14,-6.8235863220051645,-0.5983146238945527,32.07198680888536
1115,11.15,-6.218754702609629,-0.3543210026179897,31.258337623103532
1116,11.16,-5.651823200996476,-0.18201566592072113,30.451229304176227
1117,11.17,-5.125445383929921,-0.06991613343741733,29.656413491651442
1118,11.18,-4.640973590575048,-0.007494140034875654,28.87772922662617
1119,11.19,-4.198684238006831,0.014626839475935492,28.11755331490263
1120,11.200000000000001,-3.7979943352916585,0.004594794895771304,27.377186308131133
1121,11.21,-3.4376603427336376,-0.030662894388623275,26.65716755503718
1122,11.22,-3.1159544716774588,-0.08537623162666595,25.957521963520772
1123,11.23,-2.8308164545636494,-0.15483668260923478,25.277946216749736
1124,11.24,-2.5799808511052937,-0.23528506457933168,24.61794436764283
1125,11.25,-2.3610812679804143,-0.3237947110307036,23.97692302458957
1126,11.26,-2.171733631951953,-0.4181574716097458,23.35425553694422
1127,11.27,-2.0096010246057796,-0.5167772102580904,22.749323258394664
1128,11.28,-1.872442686245142,-0.6185733999813636,22.161540478067174
1129,11.290000000000001,-1.7581497224689566,-0.7228959921357243,21.59036818067997
1130,11.3,-1.6647698691603217,-0.8294517962073789,21.03532054009763
1131,11.31,-1.5905234386830218,-0.938242008308195,20.49596700854762
1132,11.32,-1.5338123148046192,-1.0495101699356004,19.971932038733645
1133,11.33,-1.4932236074303529,-1.1636996468516256,19.462893848293678
1134,11.34,-1.4675293336577466,-1.281419636500036,18.968583176056484
1135,11.35,-1.4556832663307289,-1.403418702498058,18.488782655797113
1136,11.36,-1.45681588877221,-1.5305648692690554,18.023327216189816
1137,11.370000000000001,-1.4702282157855528,-1.6638313698044147,17.57210577996102
1138,11.38,-1.4953850857927713,-1.8042872114222146,17.135064460094913
1139,11.39,-1.531908395542953,-1.9530917985596834,16.712211420134345
1140,11.4,-1.5795706349592287,-2.111492920902842,16.303623566974395
1141,11.41,-1.6382889827851328,-2.2808274738708203,15.909455269226589
1142,11.42,-1.7081201408869002,-2.462524321835753,15.529949336007391
1143,11.43,-1.7892560133462914,-2.6581087379791133,15.165450545542901
1144,11.44,-1.8820202726740385,-2.8692078537143755,14.816422077181812
1145,11.450000000000001,-1.9868657962565803,-3.0975565199272324,14.483465271753097
1146,11.46,-2.1043728979650917,-3.3450029157202783,14.167343221100406
1147,11.47,-2.2352482188410874,-3.613513130385549,13.869008764669392
1148,11.48,-2.3803240726363306,-3.90517378177227,13.589637544129971
1149,11.49,-2.5405579618762464,-4.22219150792089,13.330666828297955
1150,11.5,-2.717031882485512,-4.566887865568823,13.093840857938876
1151,11.51,-2.9109509134851965,-4.941687773745872,12.881263455062818
1152,11.52,-3.1236404355620184,-5.349099136763741,12.695458566994658
1153,11.53,-3.3565411302702284,-5.791680652355374,12.539439232762374
1154,11.540000000000001,-3.611200671473176,-6.271994044698965,12.416785113026188
1155,11.55,-3.8892607235545564,-6.792536054227764,12.33172813879758
1156,11.56,-4.192437499286049,-7.355644479261697,12.289244906397892
1157,11.57,-4.522493699681959,-7.963371442072907,12.295153043600422
1158,11.58,-4.88119916118381,-8.617315938585099,12.356206728967738
1159,11.59,-5.270276986958512,-9.318406801434334,12.480183668333625
1160,11.6,-5.691331374502681,-10.066626755480698,12.675951911259563
1161,11.61,-6.145752839120948,-10.860668737468249,12.953499741916024
1162,11.620000000000001,-6.634596188328973,-11.69751777591368,13.323905414207678
1163,11.63,-7.158426609234878,-12.571956442024938,13.799215849439198
1164,11.64,-7.717129860327775,-13.476000424361118,14.392195116774953
1165,11.65,-8.30968418435902,-14.398284582713181,15.115895795907893
1166,11.66,-8.933894654810771,-15.323440278165279,15.983001421523939
1167,11.67,-9.586095772653406,-16.231532646936078,17.00488972371396
1168,11.68,-10.260835740766588,-17.097661070758292,18.19037940157056
1169,11.69,-10.950566217677066,-17.891863839328252,19.544153953528344
1170,11.700000000000001,-11.64537418269739,-18.579500924811335,21.064910764872486
1171,11.71,-12.332806526324529,-19.122303275002306,22.743365499551402
1172,11.72,-12.997850364763057,-19.480254119601977,24.56034695854547
1173,11.73,-13.623138440582498,-19.614386676600212,26.485329650154853
1174,11.74,-14.189443552947107,-19.490428916556517,28.475837895082936
1175,11.75,-14.676502987455862,-19.083004315584752,30.47816950856507
1176,11.76,-15.064170077954993,-18.379844645142743,32.42977968650968
1177,11.77,-15.33382766542832,-17.385260829433914,34.26340855805814
1178,11.78,-15.469927810883492,-16.12204803905269,35.912650746665484
1179,11.790000000000001,-15.461462100985536,-14.631154481361312,37.31824141693238
1180,11.8,-15.30313907723062,-12.968838001247766,38.434013583715696
1181,11.81,-14.996066480133253,-11.201588784055298,39.23140953123177
1182,11.82,-14.547808893844884,-9.399639682001899,39.701675820031745
1183,11.83,-13.971800535818431,-7.630225498701236,39.85538322577148
1184,11.84,-13.286208738928654,-5.951765873751373,39.719522957790765
1185,11.85,-12.512433692849397,-4.40984071560651,39.332932104423456
1186,11.86,-11.673471890688699,-3.0353323353097483,38.741044225151505
1187,11.870000000000001,-10.792359800962727,-1.8446066151485405,37.99091123499516
1188,11.88,-9.890862638730297,-0.8412456391459107,37.1271763351205
1189,11.89,-8.988501950099467,-0.01869034602587949,36.18932512161385
1190,11.9,-8.101946065208967,0.6368168208647622,35.21022291906901
1191,11.91,-7.244733631291237,1.143452668915282,34.21573042975518
1192,11.92,-6.4272680564851035,1.5214762380109776,33.225091231017565
1193,11.93,-5.657008390423565,1.7914469497518775,32.25178014550325
1194,11.94,-4.938784688906866,1.9729914327548574,31.30455341173204
1195,11.950000000000001,-4.275177080687496,2.084043621139441,30.38851526420355
1196,11.96,-3.666912331424411,2.1404549147078464,29.506087307101495
1197,11.97,-3.1132461082435063,2.155870640569559,28.657824866761366
1198,11.98,-2.6123114444095417,2.141783093165485,27.843064944745763
1199,11.99,-2.161423375314256,2.1076908502493783,27.06041507218916
1200,12.0,-1.7573364157628768,2.0613133131536774,26.30810494977131
1201,12.01,-1.3964559035038322,2.008825804771872,25.5842271473333
1202,12.02,-1.0750067925594817,1.9550932391283469,24.886892603593846
1203,12.030000000000001,-0.789164762647394,1.903889527879936,24.21432359539402
1204,12.040000000000001,-0.5351549473643232,1.8580961236574143,23.56490280035989
1205,12.05,-0.30932349761011246,1.819877127204252,22.937192979054956
1206,12.06,-0.10818681593062568,1.7908308446849073,22.329938129053982
1207,12.07,0.07153722646620289,1.7721190828349158,21.742053907084845
1208,12.08,0.23291235013477454,1.7645761874928405,21.172612705178157
1209,12.09,0.37877802896210394,1.7688001254830081,20.620826946316875
1210,12.1,0.511752101322601,1.7852279530840243,20.086032842268647
1211,12.11,0.6342396506471593,1.814197916200574,19.56767593145495
1212,12.120000000000001,0.7484463884453186,1.8560002554019215,19.06529909536034
1213,12.13,0.8563951284722986,1.9109185833831632,18.578533359185098
1214,12.14,0.9599442423254486,1.9792634861876366,18.107091552536293
1215,12.15,1.0608072390946128,2.0613997852754964,17.650764789757325
1216,12.16,1.1605728199939187,2.157768691499718,17.209421690390826
1217,12.17,1.2607249282842141,2.2689058866941068,16.78301027190536
1218,12.18,1.3626624499914581,2.395456383909353,16.371562490881352
1219,12.19,1.4677183261392115,2.5381868417120836,15.975201473082283
1220,12.200000000000001,1.5771779160246193,2.6979958384472296,15.59415154932556
1221,12.21,1.6922965063807538,2.875922444842488,15.228751297865282
1222,12.22,1.814315895263084,3.0731532625060107,14.879469881961278
