,t,k=0,k=1,k=2
413,4.13,-13.474719286423683,-13.474719286423683,-13.474719286423683
414,4.14,-13.555596328795056,-13.555596328795056,-13.555596328795056
415,4.15,-13.546758242773386,-13.546758242773386,-13.546758242773386
416,4.16,-13.44580998504172,-13.44580998504172,-13.44580998504172
417,4.17,-13.253381318508643,-13.253381318508643,-13.253381318508643
418,4.18,-12.973161401399604,-12.973161401399604,-12.973161401399604
419,4.19,-12.61170276367422,-12.61170276367422,-12.61170276367422
420,4.2,-12.178017348305632,-12.178017348305632,-12.178017348305632
421,4.21,-11.683014065890283,-11.683014065890283,-11.683014065890283
422,4.22,-11.138844248025354,-11.138844248025354,-11.138844248025354
423,4.23,-10.55822599344229,-10.55822599344229,-10.55822599344229
424,4.24,-9.953811411033188,-9.953811411033188,-9.953811411033188
425,4.25,-9.33764543013122,-9.33764543013122,-9.33764543013122
426,4.26,-8.720745595082432,-8.720745595082432,-8.720745595082432
427,4.2700000000000005,-8.11281329101713,-8.11281329101713,-8.11281329101713
428,4.28,-7.52207118756274,-7.52207118756274,-7.52207118756274
429,4.29,-6.955210843142681,-6.955210843142681,-6.955210843142681
430,4.3,-6.417428535653587,-6.417428535653587,-6.417428535653587
431,4.3100000000000005,-5.912525714283794,-5.912525714283794,-5.912525714283794
432,4.32,-5.443051817128644,-5.443051817128644,-5.443051817128644
433,4.33,-5.010470349868966,-5.010470349868966,-5.010470349868966
434,4.34,-4.61533305024735,-4.61533305024735,-4.61533305024735
435,4.3500000000000005,-4.257450940406924,-4.257450940406924,-4.257450940406924
436,4.36,-3.936054649544589,-3.936054649544589,-3.936054649544589
437,4.37,-3.649939359041723,-3.649939359041723,-3.649939359041723
438,4.38,-3.397592028527844,-3.397592028527844,-3.397592028527844
439,4.39,-3.177300248364206,-3.177300248364206,-3.177300248364206
440,4.4,-2.987243223709069,-2.987243223709069,-2.987243223709069
441,4.41,-2.825566134349263,-2.825566134349263,-2.825566134349263
442,4.42,-2.6904395350597294,-2.6904395350597294,-2.6904395350597294
443,4.43,-2.580105651673637,-2.580105651673637,-2.580105651673637
444,4.44,-2.4929134595969673,-2.4929134595969673,-2.4929134595969673
445,4.45,-2.4273443589525874,-2.4273443589525874,-2.4273443589525874
446,4.46,-2.382030124314297,-2.382030124314297,-2.382030124314297
447,4.47,-2.355764635876952,-2.355764635876952,-2.355764635876952
448,4.48,-2.347510712669663,-2.347510712669663,-2.347510712669663
449,4.49,-2.3564031800496816,-2.3564031800496816,-2.3564031800496816
450,4.5,-2.3817491212406723,-2.3817491212406723,-2.3817491212406723
451,4.51,-2.4230260905331926,-2.4230260905331926,-2.4230260905331926
452,4.5200000000000005,-2.4798789058007378,-2.4798789058007378,-2.4798789058007378
453,4.53,-2.552115490201736,-2.552115490201736,-2.552115490201736
454,4.54,-2.6397020959903976,-2.6397020959903976,-2.6397020959903976
455,4.55,-2.7427581149002522,-2.7427581149002522,-2.7427581149002522
456,4.5600000000000005,-2.8615505564748442,-2.8615505564748442,-2.8615505564748442
457,4.57,-2.9964881542614252,-2.9964881542614252,-2.9964881542614252
458,4.58,-3.1481149357027958,-3.1481149357027958,-3.1481149357027958
459,4.59,-3.317102960188242,-3.317102960188242,-3.317102960188242
460,4.6000000000000005,-3.5042437860886104,-3.5042437860886104,-3.5042437860886104
461,4.61,-3.7104380666373413,-3.7104380666373413,-3.7104380666373413
462,4.62,-3.936682491409857,-3.936682491409857,-3.936682491409857
463,4.63,-4.184053080909561,-4.184053080909561,-4.184053080909561
464,4.64,-4.453683604183418,-4.453683604183418,-4.453683604183418
465,4.65,-4.746737624529012,-4.746737624529012,-4.746737624529012
466,4.66,-5.064372392796171,-5.064372392796171,-5.064372392796171
467,4.67,-5.407692516855764,-5.407692516855764,-5.407692516855764
468,4.68,-5.777691068047929,-5.777691068047929,-5.777691068047929
469,4.69,-6.175175588430279,-6.175175588430279,-6.175175588430279
470,4.7,-6.600676410177926,-6.600676410177926,-6.600676410177926
471,4.71,-7.054334898144589,-7.054334898144589,-7.054334898144589
472,4.72,-7.535769826472975,-7.535769826472975,-7.535769826472975
473,4.73,-8.043921291197446,-8.043921291197446,-8.043921291197446
474,4.74,-8.57687356944591,-8.57687356944591,-8.57687356944591
475,4.75,-9.131661398729555,-9.131661398729555,-9.131661398729555
476,4.76,-9.704068459950175,-9.704068459950175,-9.704068459950175
477,4.7700000000000005,-10.28843246181531,-10.28843246181531,-10.28843246181531
478,4.78,-10.877477925467767,-10.877477925467767,-10.877477925467767
479,4.79,-11.462204894503774,-11.462204894503774,-11.462204894503774
480,4.8,-12.031868073927555,-12.031868073927555,-12.031868073927555
481,4.8100000000000005,-12.574084366965135,-12.574084366965135,-12.574084366965135
482,4.82,-13.075104903922686,-13.075104903922686,-13.075104903922686
483,4.83,-13.520277829002914,-13.520277829002914,-13.520277829002914
484,4.84,-13.894708523448166,-13.894708523448166,-13.894708523448166
485,4.8500000000000005,-14.184094802233417,-14.184094802233417,-14.184094802233417
486,4.86,-14.375679266895574,-14.375679266895574,-14.375679266895574
487,4.87,-14.459226293723482,-14.459226293723482,-14.459226293723482
488,4.88,-14.427906464822044,-14.427906464822044,-14.427906464822044
489,4.89,-14.278965874878454,-14.278965874878454,-14.278965874878454
490,4.9,-14.01407721811446,-14.01407721811446,-14.01407721811446
491,4.91,-13.639312665708658,-13.639312665708658,-13.639312665708658
492,4.92,-13.164736549540331,-13.164736549540331,-13.164736549540331
493,4.93,-12.603674888787594,-12.603674888787594,-12.603674888787594
494,4.94,-11.97176452081723,-11.97176452081723,-11.97176452081723
495,4.95,-11.285907227625282,-11.285907227625282,-11.285907227625282
496,4.96,-10.56325137807686,-10.56325137807686,-10.56325137807686
497,4.97,-9.820299971121704,-9.820299971121704,-9.820299971121704
498,4.98,-9.072208653494153,-9.072208653494153,-9.072208653494153
499,4.99,-8.332300064986466,-8.332300064986466,-8.332300064986466
500,5.0,-7.611789276352624,-7.611789276352624,-7.611789276352624
501,5.01,-6.91969313276936,-6.91969313276936,-6.91969313276936
502,5.0200000000000005,-6.262884659492472,-6.262884659492472,-6.262884659492472
503,5.03,-5.646250709954331,-5.646250709954331,-5.646250709954331
504,5.04,-5.072914100130396,-5.072914100130396,-5.072914100130396
505,5.05,-4.544487897381918,-4.544487897381918,-4.544487897381918
506,5.0600000000000005,-4.061337159703166,-4.061337159703166,-4.061337159703166
507,5.07,-3.6228308031013534,-3.6228308031013534,-3.6228308031013534
508,5.08,-3.2275726156977704,-3.2275726156977704,-3.2275726156977704
509,5.09,-2.873605434026955,-2.873605434026955,-2.873605434026955
510,5.1000000000000005,-2.558586159900856,-2.558586159900856,-2.558586159900856
511,5.11,-2.2799317995491464,-2.2799317995491464,-2.2799317995491464
512,5.12,-2.0349382860428067,-2.0349382860428067,-2.0349382860428067
513,5.13,-1.8208747360417885,-1.8208747360417885,-1.8208747360417885
514,5.14,-1.6350561962137122,-1.6350561962137122,-1.6350561962137122
515,5.15,-1.474898015130683,-1.474898015130683,-1.474898015130683
516,5.16,-1.3379548541245794,-1.3379548541245794,-1.3379548541245794
517,5.17,-1.2219471116795733,-1.2219471116795733,-1.2219471116795733
518,5.18,-1.124777239296709,-1.124777239296709,-1.124777239296709
519,5.19,-1.0445381108980287,-1.0445381108980287,-1.0445381108980287
520,5.2,-0.9795152968300564,-0.9795152968300564,-0.9795152968300564
521,5.21,-0.9281848015503541,-0.9281848015503541,-0.9281848015503541
522,5.22,-0.8892075586996553,-0.8892075586996553,-0.8892075586996553
523,5.23,-0.8614217417500973,-0.8614217417500973,-0.8614217417500973
524,5.24,-0.8438337433451171,-0.8438337433451171,-0.8438337433451171
525,5.25,-0.8356085007267235,-0.8356085007267235,-0.8356085007267235
526,5.26,-0.8360596962437693,-0.8360596962437693,-0.8360596962437693
527,5.2700000000000005,-0.8446402383083477,-0.8446402383083477,-0.8446402383083477
528,5.28,-0.8609333265584196,-0.8609333265584196,-0.8609333265584196
529,5.29,-0.8846443226011015,-0.8846443226011015,-0.8846443226011015
530,5.3,-0.9155935818374147,-0.9155935818374147,-0.9155935818374147
531,5.3100000000000005,-0.9537103499295914,-0.9537103499295914,-0.9537103499295914
532,5.32,-0.9990277870578161,-0.9990277870578161,-0.9990277870578161
533,5.33,-1.0516791519872246,-1.0516791519872246,-1.0516791519872246
534,5.34,-1.1118951540458346,-1.1118951540458346,-1.1118951540458346
535,5.3500000000000005,-1.1800024624401972,-1.1800024624401972,-1.1800024624401972
536,5.36,-1.2564233470233157,-1.2564233470233157,-1.2564233470233157
537,5.37,-1.3416764108066719,-1.3416764108066719,-1.3416764108066719
538,5.38,-1.4363783602364621,-1.4363783602364621,-1.4363783602364621
539,5.39,-1.5412467424310177,-1.5412467424310177,-1.5412467424310177
540,5.4,-1.657103556816321,-1.657103556816321,-1.657103556816321
541,5.41,-1.7848796190856897,-1.7848796190856897,-1.7848796190856897
542,5.42,-1.9256195147305064,-1.9256195147305064,-1.9256195147305064
543,5.43,-2.0804869233109193,-2.0804869233109193,-2.0804869233109193
544,5.44,-2.2507700178714654,-2.2507700178714654,-2.2507700178714654
545,5.45,-2.437886539838174,-2.437886539838174,-2.437886539838174
546,5.46,-2.6433880101222598,-2.6433880101222598,-2.6433880101222598
547,5.47,-2.8689623518737224,-2.8689623518737224,-2.8689623518737224
548,5.48,-3.1164339571813864,-3.1164339571813864,-3.1164339571813864
549,5.49,-3.3877599147781075,-3.3877599147781075,-3.3877599147781075
550,5.5,-3.685020712686655,-3.685020712686655,-3.685020712686655
551,5.51,-4.010403222606852,-4.010403222606852,-4.010403222606852
552,5.5200000000000005,-4.366173147790381,-4.366173147790381,-4.366173147790381
553,5.53,-4.754633366160018,-4.754633366160018,-4.754633366160018
554,5.54,-5.178063733319615,-5.178063733319615,-5.178063733319615
555,5.55,-5.638636961228812,-5.638636961228812,-5.638636961228812
556,5.5600000000000005,-6.138304239844095,-6.138304239844095,-6.138304239844095
557,5.57,-6.678643477364571,-6.678643477364571,-6.678643477364571
558,5.58,-7.2606626667182645,-7.2606626667182645,-7.2606626667182645
559,5.59,-7.884551361384922,-7.884551361384922,-7.884551361384922
560,5.6000000000000005,-8.549375175367972,-8.549375175367972,-8.549375175367972
561,5.61,-9.252712433275642,-9.252712433275642,-9.252712433275642
562,5.62,-9.990239577646266,-9.990239577646266,-9.990239577646266
563,5.63,-10.755283687050895,-10.755283687050895,-10.755283687050895
564,5.64,-11.538377110495695,-11.538377110495695,-11.538377110495695
565,5.65,-12.32687044311021,-12.32687044311021,-12.32687044311021
566,5.66,-13.104683656378866,-13.104683656378866,-13.104683656378866
567,5.67,-13.852296142715304,-13.852296142715304,-13.852296142715304
568,5.68,-14.547086393819024,-14.547086393819024,-14.547086393819024
569,5.69,-15.164120071544048,-15.164120071544048,-15.164120071544048
570,5.7,-15.677440775975622,-15.677440775975622,-15.677440775975622
571,5.71,-16.06183612404331,-16.06183612404331,-16.06183612404331
572,5.72,-16.294940559405816,-16.294940559405816,-16.294940559405816
573,5.73,-16.359420068007008,-16.359420068007008,-16.359420068007008
574,5.74,-16.24490084578004,-16.24490084578004,-16.24490084578004
575,5.75,-15.949293020862697,-15.949293020862697,-15.949293020862697
576,5.76,-15.479242578305351,-15.479242578305351,-15.479242578305351
577,5.7700000000000005,-14.849606987223263,-14.849606987223263,-14.849606987223263
578,5.78,-14.082046455884546,-14.082046455884546,-14.082046455884546
579,5.79,-13.202991711007478,-13.202991711007478,-13.202991711007478
580,5.8,-12.241341137820092,-12.241341137820092,-12.241341137820092
581,5.8100000000000005,-11.226237697898389,-11.226237697898389,-11.226237697898389
582,5.82,-10.185196684774246,-10.185196684774246,-10.185196684774246
583,5.83,-9.142737428882484,-9.142737428882484,-9.142737428882484
584,5.84,-8.119555315301834,-8.119555315301834,-8.119555315301834
585,5.8500000000000005,-7.13218196252336,-7.13218196252336,-7.13218196252336
586,5.86,-6.193031070340499,-6.193031070340499,-6.193031070340499
587,5.87,-5.310711695616233,-5.310711695616233,-5.310711695616233
588,5.88,-4.490499124184235,-4.490499124184235,-4.490499124184235
589,5.89,-3.73487465619046,-3.73487465619046,-3.73487465619046
590,5.9,-3.0440704752111287,-3.0440704752111287,-3.0440704752111287
591,5.91,-2.4165787028058605,-2.4165787028058605,-2.4165787028058605
592,5.92,-1.8496021262801712,-1.8496021262801712,-1.8496021262801712
593,5.93,-1.33943735791884,-1.33943735791884,-1.33943735791884
594,5.94,-0.8817898905686989,-0.8817898905686989,-0.8817898905686989
595,5.95,-0.47202565027126997,-0.47202565027126997,-0.47202565027126997
596,5.96,-0.10536624124007732,-0.10536624124007732,-0.10536624124007732
597,5.97,0.22296399373962833,0.22296399373962833,0.22296399373962833
598,5.98,0.5176310520201315,0.5176310520201315,0.5176310520201315
599,5.99,0.7831170663011618,0.7831170663011618,0.7831170663011618
600,6.0,1.02367226360122,1.02367226360122,1.02367226360122
601,6.01,1.2432874718152922,1.2432874718152922,1.2432874718152922
602,6.0200000000000005,1.4456824604232776,1.4456824604232776,1.4456824604232776
603,6.03,1.634306220987952,1.634306220987952,1.634306220987952
604,6.04,1.812346008895434,1.812346008895434,1.812346008895434
605,6.05,1.9827425775534568,1.9827425775534568,1.9827425775534568
606,6.0600000000000005,2.1482095456364623,2.1482095456364623,2.1482095456364623
607,6.07,2.311255256166111,2.311255256166111,2.311255256166111
608,6.08,2.4742058233012485,2.4742058233012485,2.4742058233012485
609,6.09,2.6392283282093305,2.6392283282093305,2.6392283282093305
610,6.1000000000000005,2.8083533276754973,2.8083533276754973,2.8083533276754973
611,6.11,2.983495985188117,2.983495985188117,2.983495985188117
612,6.12,3.16647522977688,3.16647522977688,3.16647522977688
613,6.13,3.359030397290518,3.359030397290518,3.359030397290518
614,6.140000000000001,3.5628348154644742,3.5628348154644742,3.5628348154644742
615,6.15,3.779505760660119,3.779505760660119,3.779505760660119
616,6.16,4.010610142803081,4.010610142803081,4.010610142803081
617,6.17,4.257665168254949,4.257665168254949,4.257665168254949
618,6.18,4.522133091590128,4.522133091590128,4.522133091590128
619,6.19,4.805409002198441,4.805409002198441,4.805409002198441
620,6.2,5.108800409853869,5.108800409853869,5.108800409853869
621,6.21,5.433497210599093,5.433497210599093,5.433497210599093
622,6.22,5.780530455359591,5.780530455359591,5.780530455359591
623,6.23,6.150718246342451,6.150718246342451,6.150718246342451
624,6.24,6.544597105321733,6.544597105321733,6.544597105321733
625,6.25,6.962337369538252,6.962337369538252,6.962337369538252
626,6.26,7.40364167574782,7.40364167574782,7.40364167574782
627,6.2700000000000005,7.867626515820752,7.867626515820752,7.867626515820752
628,6.28,8.352688330746867,8.352688330746867,8.352688330746867
629,6.29,8.856357796330652,8.856357796330652,8.856357796330652
630,6.3,9.375148951070889,9.375148951070889,9.375148951070889
631,6.3100000000000005,9.90441364151915,9.90441364151915,9.90441364151915
632,6.32,10.438216258481816,10.438216258481816,10.438216258481816
633,6.33,10.96924848603078,10.96924848603078,10.96924848603078
634,6.34,11.488808000570094,11.488808000570094,11.488808000570094
635,6.3500000000000005,11.986867548994146,11.986867548994146,11.986867548994146
636,6.36,12.452260073018648,12.452260073018648,12.452260073018648
637,6.37,12.872999909592712,12.872999909592712,12.872999909592712
638,6.38,13.236748346727842,13.236748346727842,13.236748346727842
639,6.390000000000001,13.531413755884182,13.531413755884182,13.531413755884182
640,6.4,13.745853678009544,13.745853678009544,13.745853678009544
641,6.41,13.870622215630362,13.870622215630362,13.870622215630362
642,6.42,13.898686263571298,13.898686263571298,13.898686263571298
643,6.43,13.826024472401942,13.826024472401942,13.826024472401942
644,6.44,13.652028038833063,13.652028038833063,13.652028038833063
645,6.45,13.379643805679637,13.379643805679637,13.379643805679637
646,6.46,13.015234630190168,13.015234630190168,13.015234630190168
647,6.47,12.568172428256709,12.568172428256709,12.568172428256709
648,6.48,12.050216654596772,12.050216654596772,12.050216654596772
649,6.49,11.474757117600223,11.474757117600223,11.474757117600223
650,6.5,10.856010288393716,10.856010288393716,10.856010288393716
651,6.51,10.208252513295408,10.208252513295408,10.208252513295408
652,6.5200000000000005,9.545155547630642,9.545155547630642,9.545155547630642
653,6.53,8.87926546634356,8.87926546634356,8.87926546634356
654,6.54,8.221641180470538,8.221641180470538,8.221641180470538
655,6.55,7.5816479224095294,7.5816479224095294,7.5816479224095294
656,6.5600000000000005,6.966886466711558,6.966886466711558,6.966886466711558
657,6.57,6.383230884682928,6.383230884682928,6.383230884682928
658,6.58,5.834945310888355,5.834945310888355,5.834945310888355
659,6.59,5.32485192001592,5.32485192001592,5.32485192001592
660,6.6000000000000005,4.85452640605449,4.85452640605449,4.85452640605449
661,6.61,4.424502335048993,4.424502335048993,4.424502335048993
662,6.62,4.034470831262742,4.034470831262742,4.034470831262742
663,6.63,3.683466576874441,3.683466576874441,3.683466576874441
664,6.640000000000001,3.370034795918983,3.370034795918983,3.370034795918983
665,6.65,3.092376706973752,3.092376706973752,3.092376706973752
666,6.66,2.848472942998413,2.848472942998413,2.848472942998413
667,6.67,2.6361857843343874,2.6361857843343874,2.6361857843343874
668,6.68,2.453341878907003,2.453341878907003,2.453341878907003
669,6.69,2.2977975678412323,2.2977975678412323,2.2977975678412323
670,6.7,2.1674891088642543,2.1674891088642543,2.1674891088642543
671,6.71,2.0604700835275054,2.0604700835275054,2.0604700835275054
672,6.72,1.9749381544222542,1.9749381544222542,1.9749381544222542
673,6.73,1.9092531533356014,1.9092531533356014,1.9092531533356014
674,6.74,1.8619482640661256,1.8619482640661256,1.8619482640661256
675,6.75,1.8317358366646102,1.8317358366646102,1.8317358366646102
676,6.76,1.8175091474041942,1.8175091474041942,1.8175091474041942
677,6.7700000000000005,1.8183412093295022,1.8183412093295022,1.8183412093295022
678,6.78,1.8334815463356742,1.8334815463356742,1.8334815463356742
679,6.79,1.862351671221116,1.862351671221116,1.862351671221116
680,6.8,1.9045398550366535,1.9045398550366535,1.9045398550366535
681,6.8100000000000005,1.9597956400687184,1.9597956400687184,1.9597956400687184
682,6.82,2.028024429846985,2.028024429846985,2.028024429846985
683,6.83,2.1092823839632655,2.1092823839632655,2.1092823839632655
684,6.84,2.2037717500859393,2.2037717500859393,2.2037717500859393
685,6.8500000000000005,2.31183667683376,2.31183667683376,2.31183667683376
686,6.86,2.4339594652542758,2.4339594652542758,2.4339594652542758
687,6.87,2.5707571292681184,2.5707571292681184,2.5707571292681184
688,6.88,2.722978041885073,2.722978041885073,2.722978041885073
689,6.890000000000001,2.8914983390651625,2.8914983390651625,2.8914983390651625
690,6.9,3.077317631035825,3.077317631035825,3.077317631035825
691,6.91,3.2815534253907224,3.2815534253907224,3.2815534253907224
692,6.92,3.505433490662505,3.505433490662505,3.505433490662505
693,6.93,3.7502851764297014,3.7502851764297014,3.7502851764297014
694,6.94,4.017520450032329,4.017520450032329,4.017520450032329
695,6.95,4.3086151059045035,4.3086151059045035,4.3086151059045035
696,6.96,4.625080250183468,4.625080250183468,4.625080250183468
697,6.97,4.968423765960727,4.968423765960727,4.968423765960727
698,6.98,5.340099039741285,5.340099039741285,5.340099039741285
699,6.99,5.741437811495578,5.741437811495578,5.741437811495578
700,7.0,6.17356365994781,6.17356365994781,6.17356365994781
701,7.01,6.637282450495827,6.637282450495827,6.637282450495827
702,7.0200000000000005,7.132946206054438,7.132946206054438,7.132946206054438
703,7.03,7.660287526416296,7.660287526416296,7.660287526416296
704,7.04,8.21822316709351,8.21822316709351,8.21822316709351
705,7.05,8.804628047829075,8.804628047829075,8.804628047829075
706,7.0600000000000005,9.416085179559822,9.416085179559822,9.416085179559822
707,7.07,10.047623112059352,10.047623112059352,10.047623112059352
708,7.08,10.6924606482716,10.6924606482716,10.6924606482716
709,7.09,11.341788449897965,11.341788449897965,11.341788449897965
710,7.1000000000000005,11.984627747749204,11.984627747749204,11.984627747749204
711,7.11,12.607815621500428,12.607815621500428,12.607815621500428
712,7.12,13.196171014314174,13.196171014314174,13.196171014314174
713,7.13,13.73289167184587,13.73289167184587,13.73289167184587
714,7.140000000000001,14.200215399239553,14.200215399239553,14.200215399239553
715,7.15,14.580346911122763,14.580346911122763,14.580346911122763
716,7.16,14.856605389794643,14.856605389794643,14.856605389794643
717,7.17,15.014694517366978,15.014694517366978,15.014694517366978
718,7.18,15.043948761825074,15.043948761825074,15.043948761825074
719,7.19,14.938382682719455,14.938382682719455,14.938382682719455
720,7.2,14.697377250251245,14.697377250251245,14.697377250251245
721,7.21,14.325883313585104,14.325883313585104,14.325883313585104
722,7.22,13.834099590397159,13.834099590397159,13.834099590397159
723,7.23,13.236671819635838,13.236671819635838,13.236671819635838
724,7.24,12.551537319314857,12.551537319314857,12.551537319314857
725,7.25,11.798585723136968,11.798585723136968,11.798585723136968
726,7.26,10.998313850200137,10.998313850200137,10.998313850200137
727,7.2700000000000005,10.170624849139863,10.170624849139863,10.170624849139863
728,7.28,9.333872226146388,9.333872226146388,9.333872226146388
729,7.29,8.504194022248972,8.504194022248972,8.504194022248972
730,7.3,7.695134236599554,7.695134236599554,7.695134236599554
731,7.3100000000000005,6.917514836537261,6.917514836537261,6.917514836537261
732,7.32,6.179503855418448,6.179503855418448,6.179503855418448
733,7.33,5.486820690953985,5.486820690953985,5.486820690953985
734,7.34,4.843024539162558,4.843024539162558,4.843024539162558
735,7.3500000000000005,4.249841643041413,4.249841643041413,4.249841643041413
736,7.36,3.707498321278057,3.707498321278057,3.707498321278057
737,7.37,3.2150373866536492,3.2150373866536492,3.2150373866536492
738,7.38,2.770604448863868,2.770604448863868,2.770604448863868
739,7.390000000000001,2.371697373361375,2.371697373361375,2.371697373361375
740,7.4,2.0153769482488157,2.0153769482488157,2.0153769482488157
741,7.41,1.69843992590564,1.69843992590564,1.69843992590564
742,7.42,1.4175574460010063,1.4175574460010063,1.4175574460010063
743,7.43,1.169382775895316,1.169382775895316,1.169382775895316
744,7.44,0.950632622596438,0.950632622596438,0.950632622596438
745,7.45,0.7581462044174277,0.7581462044174277,0.7581462044174277
746,7.46,0.5889259820862773,0.5889259820862773,0.5889259820862773
747,7.47,0.44016354776438815,0.44016354776438815,0.44016354776438815
748,7.48,0.30925372675829854,0.30925372675829854,0.30925372675829854
749,7.49,0.19379950373764127,0.19379950373764127,0.19379950373764127
750,7.5,0.09160996760209354,0.09160996760209354,0.09160996760209354
751,7.51,0.0006930894070258375,0.0006930894070258375,0.0006930894070258375
752,7.5200000000000005,-0.08075518886718434,-0.08075518886718434,-0.08075518886718434
753,7.53,-0.1543643697391347,-0.1543643697391347,-0.1543643697391347
754,7.54,-0.2216043857620601,-0.2216043857620601,-0.2216043857620601
755,7.55,-0.28380143324938395,-0.28380143324938395,-0.28380143324938395
756,7.5600000000000005,-0.3421541095491311,-0.3421541095491311,-0.3421541095491311
757,7.57,-0.39774945565546926,-0.39774945565546926,-0.39774945565546926
758,7.58,-0.4515786254788797,-0.4515786254788797,-0.4515786254788797
759,7.59,-0.5045519994695732,-0.5045519994695732,-0.5045519994695732
760,7.6000000000000005,-0.5575136369371195,-0.5575136369371195,-0.5575136369371195
761,7.61,-0.6112550214263182,-0.6112550214263182,-0.6112550214263182
762,7.62,-0.6665280996293106,-0.6665280996293106,-0.6665280996293106
763,7.63,-0.7240576489086133,-0.7240576489086133,-0.7240576489086133
764,7.640000000000001,-0.7845530335892293,-0.7845530335892293,-0.7845530335892293
765,7.65,-0.8487194274147986,-0.8487194274147986,-0.8487194274147986
766,7.66,-0.9172685902757173,-0.9172685902757173,-0.9172685902757173
767,7.67,-0.9909292924919577,-0.9909292924919577,-0.9909292924919577
768,7.68,-1.0704574802163749,-1.0704574802163749,-1.0704574802163749
769,7.69,-1.1566462712108272,-1.1566462712108272,-1.1566462712108272
770,7.7,-1.250335861256085,-1.250335861256085,-1.250335861256085
771,7.71,-1.3524234072861578,-1.3524234072861578,-1.3524234072861578
772,7.72,-1.4638729330020968,-1.4638729330020968,-1.4638729330020968
773,7.73,-1.5857252746548345,-1.5857252746548345,-1.5857252746548345
774,7.74,-1.71910804662104,-1.71910804662104,-1.71910804662104
775,7.75,-1.865245555187747,-1.865245555187747,-1.865245555187747
776,7.76,-2.025468520383498,-2.025468520383498,-2.025468520383498
777,7.7700000000000005,-2.201223374174258,-2.201223374174258,-2.201223374174258
778,7.78,-2.394080781660911,-2.394080781660911,-2.394080781660911
779,7.79,-2.6057428708702646,-2.6057428708702646,-2.6057428708702646
780,7.8,-2.83804844481859,-2.83804844481859,-2.83804844481859
781,7.8100000000000005,-3.092975172705417,-3.092975172705417,-3.092975172705417
782,7.82,-3.37263739878843,-3.37263739878843,-3.37263739878843
783,7.83,-3.679277749065225,-3.679277749065225,-3.679277749065225
784,7.84,-4.01525013802973,-4.01525013802973,-4.01525013802973
785,7.8500000000000005,-4.382991063400498,-4.382991063400498,-4.382991063400498
786,7.86,-4.7849752164329376,-4.7849752164329376,-4.7849752164329376
787,7.87,-5.223650436881886,-5.223650436881886,-5.223650436881886
788,7.88,-5.701345944775504,-5.701345944775504,-5.701345944775504
789,7.890000000000001,-6.220146681278541,-6.220146681278541,-6.220146681278541
790,7.9,-6.781725672311556,-6.781725672311556,-6.781725672311556
791,7.91,-7.387125908675931,-7.387125908675931,-7.387125908675931
792,7.92,-8.036483818017128,-8.036483818017128,-8.036483818017128
793,7.930000000000001,-8.728688724152464,-8.728688724152464,-8.728688724152464
794,7.94,-9.460977739225578,-9.460977739225578,-9.460977739225578
795,7.95,-10.228474500819654,-10.228474500819654,-10.228474500819654
796,7.96,-11.02369421968413,-11.02369421968413,-11.02369421968413
797,7.97,-11.83605733241997,-11.83605733241997,-11.83605733241997
798,7.98,-12.651479065411692,-12.651479065411692,-12.651479065411692
799,7.99,-13.45212943144426,-13.45212943144426,-13.45212943144426
800,8.0,-14.216481090497075,-14.216481090497075,-14.216481090497075
801,8.01,-14.919770590474792,-14.919770590474792,-14.919770590474792
802,8.02,-15.534978509533024,-15.534978509533024,-15.534978509533024
803,8.03,-16.03437413321471,-16.03437413321471,-16.03437413321471
804,8.040000000000001,-16.391567313103277,-16.391567313103277,-16.391567313103277
805,8.05,-16.58387743485268,-16.58387743485268,-16.58387743485268
806,8.06,-16.59470059065417,-16.59470059065417,-16.59470059065417
807,8.07,-16.41547852383532,-16.41547852383532,-16.41547852383532
808,8.08,-16.046889510162277,-16.046889510162277,-16.046889510162277
809,8.09,-15.499006738103924,-15.499006738103924,-15.499006738103924
810,8.1,-14.790376010370085,-14.790376010370085,-14.790376010370085
811,8.11,-13.94618805829987,-13.94618805829987,-13.94618805829987
812,8.120000000000001,-12.995889627282805,-12.995889627282805,-12.995889627282805
813,8.13,-11.97064434870476,-11.97064434870476,-11.97064434870476
814,8.14,-10.901014352037805,-10.901014352037805,-10.901014352037805
815,8.15,-9.81511911617276,-9.81511911617276,-9.81511911617276
816,8.16,-8.737387959142888,-8.737387959142888,-8.737387959142888
817,8.17,-7.687899269633977,-7.687899269633977,-7.687899269633977
818,8.18,-6.682216609983925,-6.682216609983925,-6.682216609983925
819,8.19,-5.731593105282592,-5.731593105282592,-5.731593105282592
820,8.2,-4.843412158533813,-4.843412158533813,-4.843412158533813
821,8.21,-4.02175086932492,-4.02175086932492,-4.02175086932492
822,8.22,-3.2679800857091372,-3.2679800857091372,-3.2679800857091372
823,8.23,-2.581343058105938,-2.581343058105938,-2.581343058105938
824,8.24,-1.9594784655920465,-1.9594784655920465,-1.9594784655920465
825,8.25,-1.398871477490999,-1.398871477490999,-1.398871477490999
826,8.26,-0.8952286711439427,-0.8952286711439427,-0.8952286711439427
827,8.27,-0.4437800815157906,-0.4437800815157906,-0.4437800815157906
828,8.28,-0.03951565858129158,-0.03951565858129158,-0.03951565858129158
829,8.290000000000001,0.322634913729274,0.322634913729274,0.322634913729274
