,t,k=0,k=1,k=2
1592,15.92,23.450687943116485,23.450687943116485,22.945537429905265
1593,15.93,22.958960932772033,22.958960932772033,22.33599399949472
1594,15.94,22.49455009988139,22.49455009988139,21.743982475254807
1595,15.950000000000001,22.057124634856727,22.057124634856727,21.168721153706667
1596,15.96,21.646689748915218,21.646689748915218,20.60950698042958
1597,15.97,21.263561633721697,21.263561633721697,20.065707199080865
1598,15.98,20.908350363569973,20.908350363569973,19.53675028456497
1599,15.99,20.58194984671508,20.58194984671508,19.022117112849305
1600,16.0,20.285533690273688,20.285533690273688,18.521332896809742
1601,16.01,20.020555673063,20.020555673063,18.033960135378504
1602,16.02,19.78875336235918,19.78875336235918,17.55959264412935
1603,16.03,19.592153219571333,19.592153219571333,17.097850629077026
1604,16.04,19.433075284031,19.433075284031,16.6483767088036
1605,16.05,19.314135181016603,19.314135181016603,16.210832765978644
1606,16.06,19.238240756694648,19.238240756694648,15.784897505682316
1607,16.07,19.208580096941233,19.208580096941233,15.370264606194606
1608,16.080000000000002,19.22859705227066,19.22859705227066,14.966641362423266
1609,16.09,19.301949702283572,19.301949702283572,14.573747739301657
1610,16.1,19.432446515717896,19.432446515717896,14.191315770142577
1611,16.11,19.623954403430286,19.623954403430286,13.819089251929
1612,16.12,19.880272581575905,19.880272581575905,13.456823705366578
1613,16.13,20.20496638335119,20.20496638335119,13.104286582154042
1614,16.14,20.601156166962745,20.601156166962745,12.76125771555398
1615,16.15,21.071258604431904,21.071258604431904,12.427530023339179
1616,16.16,21.616681255914862,21.616681255914862,12.102910485022303
1617,16.17,22.237476737615864,22.237476737615864,11.787221428488607
1618,16.18,22.931970108614856,22.931970108614856,11.480302175337687
1619,16.19,23.696382137132545,23.696382137132545,11.18201111005082
1620,16.2,24.524481157468653,24.524481157468653,10.892228256253997
1621,16.21,25.40730592902388,25.40730592902388,10.61085846464915
1622,16.22,26.333009173654983,26.333009173654983,10.33783534255537
1623,16.23,27.28687364238859,27.28687364238859,10.073126085497428
1624,16.240000000000002,28.251546868916535,28.251546868916535,9.816737408130706
1625,16.25,29.207525075099976,29.207525075099976,9.568722816432759
1626,16.26,30.133890510989016,30.133890510989016,9.32919151718405
