,t,x
11684,11.684000000000001,0.19103559602617917
11685,11.685,0.1907371771824391
11686,11.686,0.19043398991920413
11687,11.687,0.1901260418161396
11688,11.688,0.18981334057193117
11689,11.689,0.18949589400409544
11690,11.69,0.18917371004877917
11691,11.691,0.18884679676056357
11692,11.692,0.18851516231226562
11693,11.693,0.18817881499472838
11694,11.694,0.18783776321661627
11695,11.695,0.18749201550420794
11696,11.696,0.1871415805011772
11697,11.697000000000001,0.18678646696837986
11698,11.698,0.1864266837836378
11699,11.699,0.18606223994151086
11700,11.700000000000001,0.18569314455307506
11701,11.701,0.18531940684569803
11702,11.702,0.1849410361628019
11703,11.703,0.18455804196363346
11704,11.704,0.18417043382302833
11705,11.705,0.1837782214311704
11706,11.706,0.1833814145933479
11707,11.707,0.18298002322971166
11708,11.708,0.18257405737502547
11709,11.709,0.18216352717841336
11710,11.71,0.1817484429031095
11711,11.711,0.18132881492619968
11712,11.712,0.1809046537383603
11713,11.713000000000001,0.1804759699435996
11714,11.714,0.18004277425899068
11715,11.715,0.1796050775144019
11716,11.716000000000001,0.17916289065222968
11717,11.717,0.17871622472712315
11718,11.718,0.17826509090570597
11719,11.719,0.17780950046630142
11720,11.72,0.17734946479864547
11721,11.721,0.17688499540360647
11722,11.722,0.17641610389289583
11723,11.723,0.17594280198877552
11724,11.724,0.17546510152376915
11725,11.725,0.17498301444036418
11726,11.726,0.1744965527907112
11727,11.727,0.1740057287363268
11728,11.728,0.17351055454778752
11729,11.729000000000001,0.1730110426044208
11730,11.73,0.17250720539399997
11731,11.731,0.17199905551242975
11732,11.732000000000001,0.17148660566342927
11733,11.733,0.17096986865821878
11734,11.734,0.17044885741519725
11735,11.735,0.1699235849596179
11736,11.736,0.1693940644232632
11737,11.737,0.16886030904412208
11738,11.738,0.16832233216604964
11739,11.739,0.16778014723843826
11740,11.74,0.16723376781588606
11741,11.741,0.1666832075578485
11742,11.742,0.16612848022830184
11743,11.743,0.1655695996954036
11744,11.744,0.16500657993113635
