,t,x,y
339,3.39,-0.1892887120616417,-0.04000000000000001
340,3.4,-0.1922794983759115,-0.04000000000000001
341,3.41,-0.19478968608146807,-0.04000000000000001
342,3.42,-0.19681300101632873,-0.04000000000000001
343,3.43,-0.19834438594687787,-0.04000000000000001
344,3.44,-0.19938001320831922,-0.04000000000000001
345,3.45,-0.19991729427184346,-0.04000000000000001
346,3.46,-0.19995488621460222,-0.04000000000000001
347,3.47,-0.19949269507631617,-0.04000000000000001
348,3.48,-0.1985318760941266,-0.04000000000000001
349,3.49,-0.19707483081510388,-0.04000000000000001
350,3.5,-0.19512520109363143,-0.04000000000000001
351,3.5100000000000002,-0.1926878599886653,-0.04000000000000001
352,3.52,-0.1897688995836247,-0.04000000000000001
353,3.5300000000000002,-0.18637561575935788,-0.04000000000000001
354,3.54,-0.18251648995823705,-0.04000000000000001
355,3.5500000000000003,-0.17820116798497054,-0.04000000000000001
356,3.56,-0.17344043589711647,-0.04000000000000001
357,3.5700000000000003,-0.16824619304555177,-0.04000000000000001
358,3.58,-0.16263142233229752,-0.04000000000000001
359,3.59,-0.15661015776001996,-0.04000000000000001
360,3.6,-0.150197449354335,-0.04000000000000001
361,3.61,-0.14340932554658462,-0.04000000000000001
362,3.62,-0.13626275311109975,-0.04000000000000001
363,3.63,-0.12877559475710815,-0.04000000000000001
364,3.64,-0.12096656448125712,-0.04000000000000001
365,3.65,-0.11285518079237077,-0.04000000000000001
366,3.66,-0.10446171792534663,-0.04000000000000001
367,3.67,-0.09580715516611893,-0.04000000000000001
368,3.68,-0.08691312441437904,-0.04000000000000001
369,3.69,-0.07780185611508343,-0.04000000000000001
370,3.7,-0.06849612369392219,-0.04000000000000001
371,3.71,-0.059019186635619114,-0.04000000000000001
372,3.72,-0.04939473234732385,-0.04000000000000001
373,3.73,-0.03964681695244097,-0.04000000000000001
374,3.74,-0.029799805162838724,-0.04000000000000001
375,3.75,-0.019878309379769296,-0.04000000000000001
376,3.7600000000000002,-0.009907128175673852,-0.04000000000000001
377,3.77,8.881568932958129e-05,-0.04000000000000001
378,3.7800000000000002,0.010084537561362588,-0.04000000000000001
379,3.79,0.020055053341417828,-0.04000000000000001
380,3.8000000000000003,0.02997544193259081,-0.04000000000000001
381,3.81,0.039820907529839286,-0.04000000000000001
382,3.8200000000000003,0.049566841596592304,-0.04000000000000001
383,3.83,0.05918888437326454,-0.04000000000000001
384,3.84,0.06866298576397874,-0.04000000000000001
385,3.85,0.07796546544927603,-0.04000000000000001
386,3.86,0.08707307207457832,-0.04000000000000001
387,3.87,0.09596304136647475,-0.04000000000000001
388,3.88,0.10461315303153958,-0.04000000000000001
389,3.89,0.1130017862955025,-0.04000000000000001
390,3.9,0.12110797394392048,-0.04000000000000001
391,3.91,0.12891145472929108,-0.04000000000000001
392,3.92,0.13639272401362737,-0.04000000000000001
393,3.93,0.14353308251988606,-0.04000000000000001
394,3.94,0.15031468307042942,-0.04000000000000001
395,3.95,0.15672057519567129,-0.04000000000000001
396,3.96,0.16273474750142086,-0.04000000000000001
397,3.97,0.16834216768903587,-0.04000000000000001
398,3.98,0.17352882012833365,-0.04000000000000001
399,3.99,0.17828174088937382,-0.04000000000000001
400,4.0,0.18258905014552568,-0.04000000000000001
401,4.01,0.1864399818668529,-0.04000000000000001
402,4.0200000000000005,0.18982491072957905,-0.04000000000000001
403,4.03,0.19273537617438322,-0.04000000000000001
404,4.04,0.19516410355339506,-0.04000000000000001
405,4.05,0.197105022313024,-0.04000000000000001
406,4.0600000000000005,0.19855328116718157,-0.04000000000000001
407,4.07,0.19950526022297088,-0.04000000000000001
408,4.08,0.19995858002853384,-0.04000000000000001
409,4.09,0.19991210752044095,-0.04000000000000001
410,4.1,0.19936595885575983,-0.04000000000000001
411,4.11,0.1983214991217237,-0.04000000000000001
412,4.12,0.19678133892372318,-0.04000000000000001
413,4.13,0.1947493278601538,-0.04000000000000001
414,4.14,0.1922305449004234,-0.04000000000000001
415,4.15,0.18923128569017406,-0.04000000000000001
416,4.16,0.18575904681544822,-0.04000000000000001
417,4.17,0.18182250706512468,-0.04000000000000001
418,4.18,0.17743150573847008,-0.04000000000000001
419,4.19,0.17259701805201053,-0.04000000000000001
420,4.2,0.16733112770721104,-0.04000000000000001
421,4.21,0.16164699668751026,-0.04000000000000001
422,4.22,0.15555883236021925,-0.04000000000000001
423,4.23,0.14908185196550058,-0.04000000000000001
424,4.24,0.14223224458119574,-0.04000000000000001
425,4.25,0.13502713065855995,-0.04000000000000001
426,4.26,0.12748451923004808,-0.04000000000000001
427,4.2700000000000005,0.1196232628961141,-0.04000000000000001
428,4.28,0.111463010703532,-0.04000000000000001
429,4.29,0.10302415903300494,-0.04000000000000001
430,4.3,0.09432780061883894,-0.04000000000000001
431,4.3100000000000005,0.08539567182809472,-0.04000000000000001
432,4.32,0.07625009833098773,-0.04000000000000001
433,4.33,0.06691393929833682,-0.04000000000000001
434,4.34,0.057410530265546045,-0.04000000000000001
435,4.3500000000000005,0.04776362480591622,-0.04000000000000001
436,4.36,0.03799733515908791,-0.04000000000000001
437,4.37,0.028136071962990096,-0.04000000000000001
438,4.38,0.018204483239969232,-0.04000000000000001
439,4.39,0.00822739278956005,-0.04000000000000001
440,4.4,-0.001770261858081118,-0.04000000000000001
441,4.41,-0.011763491773010218,-0.04000000000000001
442,4.42,-0.021727319084816295,-0.04000000000000001
443,4.43,-0.03163683941427796,-0.04000000000000001
444,4.44,-0.04146728412135278,-0.04000000000000001
445,4.45,-0.05119408221386695,-0.04000000000000001
446,4.46,-0.060792921762209066,-0.04000000000000001
447,4.47,-0.0702398106664873,-0.04000000000000001
448,4.48,-0.0795111366242869,-0.04000000000000001
449,4.49,-0.08858372614912523,-0.04000000000000001
450,4.5,-0.09743490249210221,-0.04000000000000001
451,4.51,-0.10604254232196526,-0.04000000000000001
452,4.5200000000000005,-0.11438513102191306,-0.04000000000000001
453,4.53,-0.12244181646492956,-0.04000000000000001
454,4.54,-0.1301924611332491,-0.04000000000000001
455,4.55,-0.13761769245165964,-0.04000000000000001
456,4.5600000000000005,-0.14469895120884974,-0.04000000000000001
457,4.57,-0.15141853794577376,-0.04000000000000001
458,4.58,-0.1577596571950835,-0.04000000000000001
459,4.59,-0.16370645946104684,-0.04000000000000001
460,4.6000000000000005,-0.1692440808350343,-0.04000000000000001
461,4.61,-0.17435868014754688,-0.04000000000000001
462,4.62,-0.1790374735639365,-0.04000000000000001
463,4.63,-0.18326876653732946,-0.04000000000000001
464,4.64,-0.18704198303890765,-0.04000000000000001
465,4.65,-0.1903476919924708,-0.04000000000000001
466,4.66,-0.19317763084721398,-0.04000000000000001
467,4.67,-0.19552472622980482,-0.04000000000000001
468,4.68,-0.1973831116241298,-0.04000000000000001
469,4.69,-0.19874814203453206,-0.04000000000000001
