,t,k=0,k=1,k=2,k=3,k=4,k=5,k=6
2110,21.1,0.22206770392209002,0.22206770392209002,0.25383257312957713,0.25383257312957713,0.25383257312957713,0.25383257312957713,0.25383257312957713
2111,21.11,0.2698520087500994,0.2698520087500994,0.30185759424868097,0.30185759424868097,0.30185759424868097,0.30185759424868097,0.30185759424868097
2112,21.12,0.3169618241523315,0.3169618241523315,0.3491281286547281,0.3491281286547281,0.3491281286547281,0.3491281286547281,0.3491281286547281
2113,21.13,0.3632794001370095,0.3632794001370095,0.3955260246421922,0.3955260246421922,0.3955260246421922,0.3955260246421922,0.3955260246421922
2114,21.14,0.4086889668981295,0.4086889668981295,0.44093531164693067,0.44093531164693067,0.44093531164693067,0.44093531164693067,0.44093531164693067
2115,21.150000000000002,0.4530770241796531,0.4530770241796531,0.4852424901121678,0.4852424901121678,0.4852424901121678,0.4852424901121678,0.4852424901121678
2116,21.16,0.49633262496700786,0.49633262496700786,0.5283368151782473,0.5283368151782473,0.5283368151782473,0.5283368151782473,0.5283368151782473
2117,21.17,0.5383476527968138,0.5383476527968138,0.5701105734870772,0.5701105734870772,0.5701105734870772,0.5701105734870772,0.5701105734870772
2118,21.18,0.5790170919917077,0.5790170919917077,0.6104593524094003,0.6104593524094003,0.6104593524094003,0.6104593524094003,0.6104593524094003
2119,21.19,0.6182392901448168,0.6182392901448168,0.6492823010219626,0.6492823010219626,0.6492823010219626,0.6492823010219626,0.6492823010219626
2120,21.2,0.6559162121978096,0.6559162121978096,0.6864823821822719,0.6864823821822719,0.6864823821822719,0.6864823821822719,0.6864823821822719
2121,21.21,0.6919536854774597,0.6919536854774597,0.7219666150708921,0.7219666150708921,0.7219666150708921,0.7219666150708921,0.7219666150708921
2122,21.22,0.7262616350782591,0.7262616350782591,0.7556463075950434,0.7556463075950434,0.7556463075950434,0.7556463075950434,0.7556463075950434
2123,21.23,0.7587543090027478,0.7587543090027478,0.7874372780726201,0.7874372780726201,0.7874372780726201,0.7874372780726201,0.7874372780726201
2124,21.240000000000002,0.7893504924968251,0.7893504924968251,0.8172600656425321,0.8172600656425321,0.8172600656425321,0.8172600656425321,0.8172600656425321
2125,21.25,0.8179737110443173,0.8179737110443173,0.8450401288754533,0.8450401288754533,0.8450401288754533,0.8450401288754533,0.8450401288754533
2126,21.26,0.8445524215134197,0.8445524215134197,0.8707080320885545,0.8707080320885545,0.8707080320885545,0.8707080320885545,0.8707080320885545
2127,21.27,0.8690201909772476,0.8690201909772476,0.8941996188985292,0.8941996188985292,0.8941996188985292,0.8941996188985292,0.8941996188985292
2128,21.28,0.8913158627615375,0.8913158627615375,0.9154561725791223,0.9154561725791223,0.9154561725791223,0.9154561725791223,0.9154561725791223
2129,21.29,0.911383709304466,0.911383709304466,0.9344245628223505,0.9344245628223505,0.9344245628223505,0.9344245628223505,0.9344245628223505
2130,21.3,0.929173571446516,0.929173571446516,0.9510573785365874,0.9510573785365874,0.9510573785365874,0.9510573785365874,0.9510573785365874
2131,21.31,0.9446409838022394,0.9446409838022394,0.9653130463495873,0.9653130463495873,0.9653130463495873,0.9653130463495873,0.9653130463495873
2132,21.32,0.95774728590055,0.95774728590055,0.9771559345202528,0.9771559345202528,0.9771559345202528,0.9771559345202528,0.9771559345202528
2133,21.330000000000002,0.9684597188157569,0.9684597188157569,0.9865564419994213,0.9865564419994213,0.9865564419994213,0.9865564419994213,0.9865564419994213
2134,21.34,0.9767515070478074,0.9767515070478074,0.9934910724170615,0.9934910724170615,0.9934910724170615,0.9934910724170615,0.9934910724170615
2135,21.35,0.9826019254470852,0.9826019254470852,0.9979424928109555,0.9979424928109555,0.9979424928109555,0.9979424928109555,0.9979424928109555
2136,21.36,0.9859963510164839,0.9859963510164839,0.999899576950071,0.999899576950071,0.999899576950071,0.999899576950071,0.999899576950071
2137,21.37,0.9869262994612791,0.9869262994612791,0.9993574331443408,0.9993574331443408,0.9993574331443408,0.9993574331443408,0.9993574331443408
2138,21.38,0.9853894463954435,0.9853894463954435,0.9963174164713371,0.9963174164713371,0.9963174164713371,0.9963174164713371,0.9963174164713371
2139,21.39,0.9813896331513989,0.9813896331513989,0.9907871253892828,0.9907871253892828,0.9907871253892828,0.9907871253892828,0.9907871253892828
2140,21.400000000000002,0.9749368571786863,0.9749368571786863,0.9827803827448636,0.9827803827448636,0.9827803827448636,0.9827803827448636,0.9827803827448636
2141,21.41,0.9660472470555487,0.9660472470555487,0.9723172012233122,0.9723172012233122,0.9723172012233122,0.9723172012233122,0.9723172012233122
2142,21.42,0.9547430221758887,0.9547430221758887,0.9594237333271219,0.9594237333271219,0.9594237333271219,0.9594237333271219,0.9594237333271219
2143,21.43,0.9410524372123599,0.9410524372123599,0.9441322060084154,0.9441322060084154,0.9441322060084154,0.9441322060084154,0.9441322060084154
2144,21.44,0.9250097114944056,0.9250097114944056,0.926480840118355,0.926480840118355,0.926480840118355,0.926480840118355,0.926480840118355
2145,21.45,0.9066549434777643,0.9066549434777643,0.9065137548749287,0.9065137548749287,0.9065137548749287,0.9065137548749287,0.9065137548749287
2146,21.46,0.8860340105192223,0.8860340105192223,0.8842808575878921,0.8842808575878921,0.8842808575878921,0.8842808575878921,0.8842808575878921
2147,21.47,0.8631984542071246,0.8631984542071246,0.8598377189164971,0.8598377189164971,0.8598377189164971,0.8598377189164971,0.8598377189164971
2148,21.48,0.8382053515342589,0.8382053515342589,0.8332454339717973,0.8332454339717973,0.8332454339717973,0.8332454339717973,0.8332454339717973
2149,21.490000000000002,0.8111171722351124,0.8111171722351124,0.8045704696107033,0.8045704696107033,0.8045704696107033,0.8045704696107033,0.8045704696107033
2150,21.5,0.7820016226440839,0.7820016226440839,0.7738844983034715,0.7738844983034715,0.7738844983034715,0.7738844983034715,0.7738844983034715
2151,21.51,0.7509314764649258,0.7509314764649258,0.7412642189898723,0.7412642189898723,0.7412642189898723,0.7412642189898723,0.7412642189898723
2152,21.52,0.7179843928744014,0.7179843928744014,0.7067911653718035,0.7067911653718035,0.7067911653718035,0.7067911653718035,0.7067911653718035
2153,21.53,0.6832427224148073,0.6832427224148073,0.6705515021215184,0.6705515021215184,0.6705515021215184,0.6705515021215184,0.6705515021215184
2154,21.54,0.6467933011605247,0.6467933011605247,0.632635809514839,0.632635809514839,0.632635809514839,0.632635809514839,0.632635809514839
2155,21.55,0.6087272336730787,0.6087272336730787,0.5931388570276634,0.5931388570276634,0.5931388570276634,0.5931388570276634,0.5931388570276634
2156,21.56,0.5691396652872034,0.5691396652872034,0.5521593664616546,0.5521593664616546,0.5521593664616546,0.5521593664616546,0.5521593664616546
2157,21.57,0.5281295442970801,0.5281295442970801,0.5097997651911742,0.5097997651911742,0.5097997651911742,0.5097997651911742,0.5097997651911742
2158,21.580000000000002,0.4857993746371577,0.4857993746371577,0.46616593014821567,0.46616593014821567,0.46616593014821567,0.46616593014821567,0.46616593014821567
2159,21.59,0.4422549596757257,0.4422549596757257,0.42136692318524094,0.42136692318524094,0.42136692318524094,0.42136692318524094,0.42136692318524094
2160,21.6,0.39760513776162143,0.39760513776162143,0.37551471847737516,0.37551471847737516,0.37551471847737516,0.37551471847737516,0.37551471847737516
2161,21.61,0.3519615101850678,0.3519615101850678,0.32872392264531236,0.32872392264531236,0.32872392264531236,0.32872392264531236,0.32872392264531236
2162,21.62,0.305438162232597,0.305438162232597,0.2811114882984791,0.2811114882984791,0.2811114882984791,0.2811114882984791,0.2811114882984791
2163,21.63,0.25815137803327753,0.25815137803327753,0.2327964217144485,0.2327964217144485,0.2327964217144485,0.2327964217144485,0.2327964217144485
2164,21.64,0.2102193499089812,0.2102193499089812,0.18389948538525414,0.18389948538525414,0.18389948538525414,0.18389948538525414,0.18389948538525414
2165,21.650000000000002,0.16176188295516208,0.16176188295516208,0.13454289617408285,0.13454289617408285,0.13454289617408285,0.13454289617408285,0.13454289617408285
2166,21.66,0.11290009559054204,0.11290009559054204,0.08485001983679774,0.08485001983679774,0.08485001983679774,0.08485001983679774,0.08485001983679774
2167,21.67,0.06375611682417236,0.06375611682417236,0.03494506267182785,0.03494506267182785,0.03494506267182785,0.03494506267182785,0.03494506267182785
2168,21.68,0.014452780996546316,0.014452780996546316,-0.015047238930860261,-0.015047238930860261,-0.015047238930860261,-0.015047238930860261,-0.015047238930860261
2169,21.69,-0.03488667924224935,-0.03488667924224935,-0.06500193026574363,-0.06500193026574363,-0.06500193026574363,-0.06500193026574363,-0.06500193026574363
2170,21.7,-0.08413894094994936,-0.08413894094994936,-0.11479415063339912,-0.11479415063339912,-0.11479415063339912,-0.11479415063339912,-0.11479415063339912
2171,21.71,-0.1331808991352081,-0.1331808991352081,-0.16429944542719313,-0.16429944542719313,-0.16429944542719313,-0.16429944542719313,-0.16429944542719313
2172,21.72,-0.18188997445593402,-0.18188997445593402,-0.21339407720495113,-0.21339407720495113,-0.21339407720495113,-0.21339407720495113,-0.21339407720495113
2173,21.73,-0.2301444196037749,-0.2301444196037749,-0.2619553349680894,-0.2619553349680894,-0.2619553349680894,-0.2619553349680894,-0.2619553349680894
2174,21.740000000000002,-0.2778236236089519,-0.2778236236089519,-0.30986184087517277,-0.30986184087517277,-0.30986184087517277,-0.30986184087517277,-0.30986184087517277
2175,21.75,-0.3248084133048394,-0.3248084133048394,-0.35699385362327385,-0.35699385362327385,-0.35699385362327385,-0.35699385362327385,-0.35699385362327385
2176,21.76,-0.3709813511987861,-0.3709813511987861,-0.4032335677388388,-0.4032335677388388,-0.4032335677388388,-0.4032335677388388,-0.4032335677388388
2177,21.77,-0.4162270290046555,-0.4162270290046555,-0.44846540802998824,-0.44846540802998824,-0.44846540802998824,-0.44846540802998824,-0.44846540802998824
2178,21.78,-0.4604323561034072,-0.4604323561034072,-0.492576318464276,-0.492576318464276,-0.492576318464276,-0.492576318464276,-0.492576318464276
2179,21.79,-0.503486842210718,-0.503486842210718,-0.5354560447498617,-0.5354560447498617,-0.5354560447498617,-0.5354560447498617,-0.5354560447498617
2180,21.8,-0.5452828735451214,-0.5452828735451214,-0.576997409913792,-0.576997409913792,-0.576997409913792,-0.576997409913792,-0.576997409913792
2181,21.81,-0.585715981806388,-0.585715981806388,-0.6170965821885872,-0.6170965821885872,-0.6170965821885872,-0.6170965821885872,-0.6170965821885872
2182,21.82,-0.6246851052918427,-0.6246851052918427,-0.6556533345375581,-0.6556533345375581,-0.6556533345375581,-0.6556533345375581,-0.6556533345375581
2183,21.830000000000002,-0.6620928414979624,-0.6620928414979624,-0.6925712951701736,-0.6925712951701736,-0.6925712951701736,-0.6925712951701736,-0.6925712951701736
2184,21.84,-0.6978456905758817,-0.6978456905758817,-0.7277581884213212,-0.7277581884213212,-0.7277581884213212,-0.7277581884213212,-0.7277581884213212
2185,21.85,-0.731854289032297,-0.731854289032297,-0.7611260653923894,-0.7611260653923894,-0.7611260653923894,-0.7611260653923894,-0.7611260653923894
2186,21.86,-0.7640336330916353,-0.7640336330916353,-0.7925915237776865,-0.7925915237776865,-0.7925915237776865,-0.7925915237776865,-0.7925915237776865
2187,21.87,-0.7943032911612014,-0.7943032911612014,-0.822075916326748,-0.822075916326748,-0.822075916326748,-0.822075916326748,-0.822075916326748
2188,21.88,-0.8225876048682492,-0.8225876048682492,-0.8495055474214821,-0.8495055474214821,-0.8495055474214821,-0.8495055474214821,-0.8495055474214821
2189,21.89,-0.8488158781664917,-0.8488158781664917,-0.8748118572768145,-0.8748118572768145,-0.8748118572768145,-0.8748118572768145,-0.8748118572768145
2190,21.900000000000002,-0.8729225540393784,-0.8729225540393784,-0.8979315933044275,-0.8979315933044275,-0.8979315933044275,-0.8979315933044275,-0.8979315933044275
2191,21.91,-0.8948473783584774,-0.8948473783584774,-0.9188069682112713,-0.9188069682112713,-0.9188069682112713,-0.9188069682112713,-0.9188069682112713
2192,21.92,-0.9145355504874002,-0.9145355504874002,-0.9373858044376855,-0.9373858044376855,-0.9373858044376855,-0.9373858044376855,-0.9373858044376855
2193,21.93,-0.9319378602548374,-0.9319378602548374,-0.9536216645741102,-0.9536216645741102,-0.9536216645741102,-0.9536216645741102,-0.9536216645741102
2194,21.94,-0.9470108109543446,-0.9470108109543446,-0.9674739674304121,-0.9674739674304121,-0.9674739674304121,-0.9674739674304121,-0.9674739674304121
2195,21.95,-0.9597167280634435,-0.9597167280634435,-0.9789080894677139,-0.9789080894677139,-0.9789080894677139,-0.9789080894677139,-0.9789080894677139
2196,21.96,-0.9700238534102966,-0.9700238534102966,-0.9878954513391993,-0.9878954513391993,-0.9878954513391993,-0.9878954513391993,-0.9878954513391993
2197,21.97,-0.9779064245525878,-0.9779064245525878,-0.9944135893235879,-0.9944135893235879,-0.9944135893235879,-0.9944135893235879,-0.9944135893235879
2198,21.98,-0.9833447391702032,-0.9833447391702032,-0.9984462114727319,-0.9984462114727319,-0.9984462114727319,-0.9984462114727319,-0.9984462114727319
2199,21.990000000000002,-0.9863252043107642,-0.9863252043107642,-0.9999832383329967,-0.9999832383329967,-0.9999832383329967,-0.9999832383329967,-0.9999832383329967
2200,22.0,-0.9868403703649251,-0.9868403703649251,-0.9990208281386413,-0.9990208281386413,-0.9990208281386413,-0.9990208281386413,-0.9990208281386413
2201,22.01,-0.9848889496865126,-0.9848889496865126,-0.9955613864142298,-0.9955613864142298,-0.9955613864142298,-0.9955613864142298,-0.9955613864142298
2202,22.02,-0.9804758198109697,-0.9804758198109697,-0.9896135599620717,-0.9896135599620717,-0.9896135599620717,-0.9896135599620717,-0.9896135599620717
2203,22.03,-0.9736120112640565,-0.9736120112640565,-0.9811922152497207,-0.9811922152497207,-0.9811922152497207,-0.9811922152497207,-0.9811922152497207
2204,22.04,-0.9643146799912827,-0.9643146799912827,-0.9703184012515503,-0.9703184012515503,-0.9703184012515503,-0.9703184012515503,-0.9703184012515503
2205,22.05,-0.9526070644769813,-0.9526070644769813,-0.9570192968372842,-0.9570192968372842,-0.9570192968372842,-0.9570192968372842,-0.9570192968372842
2206,22.06,-0.9385184276602044,-0.9385184276602044,-0.941328142838982,-0.941328142838982,-0.941328142838982,-0.941328142838982,-0.941328142838982
2207,22.07,-0.9220839837926225,-0.9220839837926225,-0.9232841589662784,-0.9232841589662784,-0.9232841589662784,-0.9232841589662784,-0.9232841589662784
2208,22.080000000000002,-0.9033448104212417,-0.9033448104212417,-0.9029324457775426,-0.9029324457775426,-0.9029324457775426,-0.9029324457775426,-0.9029324457775426
2209,22.09,-0.8823477457159391,-0.8823477457159391,-0.8803238719519814,-0.8803238719519814,-0.8803238719519814,-0.8803238719519814,-0.8803238719519814
2210,22.1,-0.8591452713984413,-0.8591452713984413,-0.8555149471444444,-0.8555149471444444,-0.8555149471444444,-0.8555149471444444,-0.8555149471444444
2211,22.11,-0.8337953815653648,-0.8337953815653648,-0.8285676807407308,-0.8285676807407308,-0.8285676807407308,-0.8285676807407308,-0.8285676807407308
2212,22.12,-0.806361437733191,-0.806361437733191,-0.799549426866433,-0.799549426866433,-0.799549426866433,-0.799549426866433,-0.799549426866433
2213,22.13,-0.7769120104674884,-0.7769120104674884,-0.7685327160367169,-0.7685327160367169,-0.7685327160367169,-0.7685327160367169,-0.7685327160367169
2214,22.14,-0.745520707992226,-0.745520707992226,-0.7355950738678243,-0.7355950738678243,-0.7355950738678243,-0.7355950738678243,-0.7355950738678243
2215,22.150000000000002,-0.7122659922075666,-0.7122659922075666,-0.7008188273034266,-0.7008188273034266,-0.7008188273034266,-0.7008188273034266,-0.7008188273034266
2216,22.16,-0.677230982575997,-0.677230982575997,-0.6642908988401607,-0.6642908988401607,-0.6642908988401607,-0.6642908988401607,-0.6642908988401607
2217,22.17,-0.6405032483669808,-0.6405032483669808,-0.6261025892666774,-0.6261025892666774,-0.6261025892666774,-0.6261025892666774,-0.6261025892666774
2218,22.18,-0.6021745897794116,-0.6021745897794116,-0.5863493494592413,-0.5863493494592413,-0.5863493494592413,-0.5863493494592413,-0.5863493494592413
2219,22.19,-0.5623408084889474,-0.5623408084889474,-0.5451305418042738,-0.5451305418042738,-0.5451305418042738,-0.5451305418042738,-0.5451305418042738
2220,22.2,-0.5211014681937379,-0.5211014681937379,-0.5025491918441589,-0.5025491918441589,-0.5025491918441589,-0.5025491918441589,-0.5025491918441589
2221,22.21,-0.47855964575705645,-0.47855964575705645,-0.4587117307670684,-0.4587117307670684,-0.4587117307670684,-0.4587117307670684,-0.4587117307670684
2222,22.22,-0.43482167356884877,-0.43482167356884877,-0.413727729384446,-0.413727729384446,-0.413727729384446,-0.413727729384446,-0.413727729384446
2223,22.23,-0.38999687377016223,-0.38999687377016223,-0.3677096242610707,-0.3677096242610707,-0.3677096242610707,-0.3677096242610707,-0.3677096242610707
2224,22.240000000000002,-0.3441972850047549,-0.3441972850047549,-0.32077243668222855,-0.32077243668222855,-0.32077243668222855,-0.32077243668222855,-0.32077243668222855
2225,22.25,-0.29753738238086325,-0.29753738238086325,-0.2730334851604314,-0.2730334851604314,-0.2730334851604314,-0.2730334851604314,-0.2730334851604314
2226,22.26,-0.25013379134307834,-0.25013379134307834,-0.22461209220026374,-0.22461209220026374,-0.22461209220026374,-0.22461209220026374,-0.22461209220026374
2227,22.27,-0.20210499616950162,-0.20210499616950162,-0.17562928605429362,-0.17562928605429362,-0.17562928605429362,-0.17562928605429362,-0.17562928605429362
2228,22.28,-0.15357104382278552,-0.15357104382278552,-0.12620749821550298,-0.12620749821550298,-0.12620749821550298,-0.12620749821550298,-0.12620749821550298
2229,22.29,-0.10465324389527703,-0.10465324389527703,-0.07647025740234764,-0.07647025740234764,-0.07647025740234764,-0.07647025740234764,-0.07647025740234764
2230,22.3,-0.05547386539824482,-0.05547386539824482,-0.026541880801325718,-0.026541880801325718,-0.026541880801325718,-0.026541880801325718,-0.026541880801325718
2231,22.31,-0.0061558311530593435,-0.0061558311530593435,0.02345283666121334,0.02345283666121334,0.02345283666121334,0.02345283666121334,0.02345283666121334
2232,22.32,0.04317758945181189,0.04317758945181189,0.07338893424136031,0.07338893424136031,0.07338893424136031,0.07338893424136031,0.07338893424136031
2233,22.330000000000002,0.09240308857004595,0.09240308857004595,0.12314159771439512,0.12314159771439512,0.12314159771439512,0.12314159771439512,0.12314159771439512
2234,22.34,0.14139762810283074,0.14139762810283074,0.17258647134531419,0.17258647134531419,0.17258647134531419,0.17258647134531419,0.17258647134531419
2235,22.35,0.1900387472300029,0.1900387472300029,0.22159996871337223,0.22159996871337223,0.22159996871337223,0.22159996871337223,0.22159996871337223
2236,22.36,0.23820486849828992,0.23820486849828992,0.27005958161373916,0.27005958161373916,0.27005958161373916,0.27005958161373916,0.27005958161373916
2237,22.37,0.28577560170159505,0.28577560170159505,0.3178441862641791,0.3178441862641791,0.3178441862641791,0.3178441862641791,0.3178441862641791
2238,22.38,0.332632044793783,0.332632044793783,0.3648343460513939,0.3648343460513939,0.3648343460513939,0.3648343460513939,0.3648343460513939
2239,22.39,0.37865708108184104,0.37865708108184104,0.41091261006032387,0.41091261006032387,0.41091261006032387,0.41091261006032387,0.41091261006032387
2240,22.400000000000002,0.42373567195658746,0.42373567195658746,0.45596380664023684,0.45596380664023684,0.45596380664023684,0.45596380664023684,0.45596380664023684
2241,22.41,0.46775514442925303,0.46775514442925303,0.49987533127384437,0.49987533127384437,0.49987533127384437,0.49987533127384437,0.49987533127384437
2242,22.42,0.5106054727552443,0.5106054727552443,0.5425374280299219,0.5425374280299219,0.5425374280299219,0.5425374280299219,0.5425374280299219
2243,22.43,0.5521795534411754,0.5521795534411754,0.5838434638959477,0.5838434638959477,0.5838434638959477,0.5838434638959477,0.5838434638959477
2244,22.44,0.592373472947795,0.592373472947795,0.6236901953050724,0.6236901953050724,0.6236901953050724,0.6236901953050724,0.6236901953050724
2245,22.45,0.6310867674196887,0.6310867674196887,0.6619780261912404,0.6619780261912404,0.6619780261912404,0.6619780261912404,0.6619780261912404
2246,22.46,0.668222673792571,0.668222673792571,0.6986112569274594,0.6986112569274594,0.6986112569274594,0.6986112569274594,0.6986112569274594
2247,22.47,0.7036883716505263,0.7036883716505263,0.7334983235250029,0.7334983235250029,0.7334983235250029,0.7334983235250029,0.7334983235250029
2248,22.48,0.7373952152286838,0.7373952152286838,0.7665520264956717,0.7665520264956717,0.7665520264956717,0.7665520264956717,0.7665520264956717
2249,22.490000000000002,0.7692589549814399,0.7692589549814399,0.797689748805078,0.797689748805078,0.797689748805078,0.797689748805078,0.797689748805078
2250,22.5,0.7991999481624231,0.7991999481624231,0.826833662372183,0.826833662372183,0.826833662372183,0.826833662372183,0.826833662372183
2251,22.51,0.827143357889861,0.827143357889861,0.8539109225989456,0.8539109225989456,0.8539109225989456,0.8539109225989456,0.8539109225989456
2252,22.52,0.8530193401997898,0.8530193401997898,0.8788538504438614,0.8788538504438614,0.8788538504438614,0.8788538504438614,0.8788538504438614
2253,22.53,0.8767632186195708,0.8767632186195708,0.9016001015843006,0.9016001015843006,0.9016001015843006,0.9016001015843006,0.9016001015843006
2254,22.54,0.8983156458253719,0.8983156458253719,0.9220928222448291,0.9220928222448291,0.9220928222448291,0.9220928222448291,0.9220928222448291
2255,22.55,0.9176227519795521,0.9176227519795521,0.9402807913020225,0.9402807913020225,0.9402807913020225,0.9402807913020225,0.9402807913020225
2256,22.56,0.9346362793771862,0.9346362793771862,0.956118548310584,0.956118548310584,0.956118548310584,0.956118548310584,0.956118548310584
2257,22.57,0.9493137030651808,0.9493137030651808,0.9695665071307699,0.9695665071307699,0.9695665071307699,0.9695665071307699,0.9695665071307699
2258,22.580000000000002,0.9616183371324984,0.9616183371324984,0.9805910548731107,0.9805910548731107,0.9805910548731107,0.9805910548731107,0.9805910548731107
2259,22.59,0.9715194264058187,0.9715194264058187,0.9891646359131202,0.9891646359131202,0.9891646359131202,0.9891646359131202,0.9891646359131202
2260,22.6,0.9789922233214449,0.9789922233214449,0.9952658207659968,0.9952658207659968,0.9952658207659968,0.9952658207659968,0.9952658207659968
2261,22.61,0.9840180497813178,0.9840180497813178,0.9988793596491687,0.9988793596491687,0.9988793596491687,0.9988793596491687,0.9988793596491687
2262,22.62,0.9865843438385269,0.9865843438385269,0.9999962205988033,0.9999962205988033,0.9999962205988033,0.9999962205988033,0.9999962205988033
2263,22.63,0.986684691095631,0.986684691095631,0.9986136120450088,0.9986136120450088,0.9986136120450088,0.9986136120450088,0.9986136120450088
2264,22.64,0.9843188407373081,0.9843188407373081,0.9947349897893032,0.9947349897893032,0.9947349897893032,0.9947349897893032,0.9947349897893032
2265,22.650000000000002,0.9794927061572622,0.9794927061572622,0.9883700483669101,0.9883700483669101,0.9883700483669101,0.9883700483669101,0.9883700483669101
2266,22.66,0.9722183501778184,0.9722183501778184,0.9795346968154706,0.9795346968154706,0.9795346968154706,0.9795346968154706,0.9795346968154706
2267,22.67,0.9625139548991513,0.9625139548991513,0.9682510189107365,0.9682510189107365,0.9682510189107365,0.9682510189107365,0.9682510189107365
2268,22.68,0.9504037762535067,0.9504037762535067,0.9545472179686375,0.9545472179686375,0.9545472179686375,0.9545472179686375,0.9545472179686375
2269,22.69,0.9359180833780087,0.9359180833780087,0.9384575463516845,0.9384575463516845,0.9384575463516845,0.9384575463516845,0.9384575463516845
2270,22.7,0.9190930829575872,0.9190930829575872,0.9200222198559097,0.9200222198559097,0.9200222198559097,0.9200222198559097,0.9200222198559097
2271,22.71,0.8999708287271295,0.8999708287271295,0.8992873171923292,0.8992873171923292,0.8992873171923292,0.8992873171923292,0.8992873171923292
2272,22.72,0.8785991163590543,0.8785991163590543,0.8763046648141742,0.8763046648141742,0.8763046648141742,0.8763046648141742,0.8763046648141742
2273,22.73,0.855031363999033,0.855031363999033,0.8511317073777602,0.8511317073777602,0.8511317073777602,0.8511317073777602,0.8511317073777602
2274,22.740000000000002,0.8293264787484581,0.8293264787484581,0.823831364160777,0.823831364160777,0.823831364160777,0.823831364160777,0.823831364160777
2275,22.75,0.8015487094273821,0.8015487094273821,0.794471871796877,0.794471871796877,0.794471871796877,0.794471871796877,0.794471871796877
2276,22.76,0.7717674859859429,0.7717674859859429,0.763126613719645,0.763126613719645,0.763126613719645,0.763126613719645,0.763126613719645
2277,22.77,0.740057245965664,0.740057245965664,0.7298739367422493,0.7298739367422493,0.7298739367422493,0.7298739367422493,0.7298739367422493
2278,22.78,0.7064972484443852,0.7064972484443852,0.6947969552312308,0.6947969552312308,0.6947969552312308,0.6947969552312308,0.6947969552312308
2279,22.79,0.6711713759298649,0.6711713759298649,0.6579833433638916,0.6579833433638916,0.6579833433638916,0.6579833433638916,0.6579833433638916
2280,22.8,0.6341679246972166,0.6341679246972166,0.6195251159885342,0.6195251159885342,0.6195251159885342,0.6195251159885342,0.6195251159885342
2281,22.81,0.5955793840942274,0.5955793840942274,0.5795183986352836,0.5795183986352836,0.5795183986352836,0.5795183986352836,0.5795183986352836
2282,22.82,0.5555022053661787,0.5555022053661787,0.5380631872523477,0.5380631872523477,0.5380631872523477,0.5380631872523477,0.5380631872523477
2283,22.830000000000002,0.5140365605779884,0.5140365605779884,0.49526309826824844,0.49526309826824844,0.49526309826824844,0.49526309826824844,0.49526309826824844
2284,22.84,0.4712860922362425,0.4712860922362425,0.4512251096047396,0.4512251096047396,0.4512251096047396,0.4512251096047396,0.4512251096047396
2285,22.85,0.4273576542369306,0.4273576542369306,0.40605929328774226,0.40605929328774226,0.40605929328774226,0.40605929328774226,0.40605929328774226
2286,22.86,0.38236104478638167,0.38236104478638167,0.3598785403246323,0.3598785403246323,0.3598785403246323,0.3598785403246323,0.3598785403246323
2287,22.87,0.3364087319629578,0.3364087319629578,0.3127982785355435,0.3127982785355435,0.3127982785355435,0.3127982785355435,0.3127982785355435
2288,22.88,0.2896155726054595,0.2896155726054595,0.26493618404396013,0.26493618404396013,0.26493618404396013,0.26493618404396013,0.26493618404396013
2289,22.89,0.24209852523087416,0.24209852523087416,0.21641188714772308,0.21641188714772308,0.21641188714772308,0.21641188714772308,0.21641188714772308
2290,22.900000000000002,0.1939763576990245,0.1939763576990245,0.16734667330561814,0.16734667330561814,0.16734667330561814,0.16734667330561814,0.16734667330561814
2291,22.91,0.14536935035480256,0.14536935035480256,0.11786317998692455,0.11786317998692455,0.11786317998692455,0.11786317998692455,0.11786317998692455
2292,22.92,0.09639899538997934,0.09639899538997934,0.06808509014164177,0.06808509014164177,0.06808509014164177,0.06808509014164177,0.06808509014164177
2293,22.93,0.04718769317602858,0.04718769317602858,0.018136823057559287,0.018136823057559287,0.018136823057559287,0.018136823057559287,0.018136823057559287
2294,22.94,-0.0021415536730253412,-0.0021415536730253412,-0.03185677662313429,-0.03185677662313429,-0.03185677662313429,-0.03185677662313429,-0.03185677662313429
2295,22.95,-0.05146544774305206,-0.05146544774305206,-0.08177075095040648,-0.08177075095040648,-0.08177075095040648,-0.08177075095040648,-0.08177075095040648
2296,22.96,-0.10066070499910645,-0.10066070499910645,-0.13148034099614664,-0.13148034099614664,-0.13148034099614664,-0.13148034099614664,-0.13148034099614664
2297,22.97,-0.14960436293127882,-0.14960436293127882,-0.18086129868648054,-0.18086129868648054,-0.18086129868648054,-0.18086129868648054,-0.18086129868648054
2298,22.98,-0.19817408789689997,-0.19817408789689997,-0.22979019735721545,-0.22979019735721545,-0.22979019735721545,-0.22979019735721545,-0.22979019735721545
2299,22.990000000000002,-0.24624848089090573,-0.24624848089090573,-0.27814474025618896,-0.27814474025618896,-0.27814474025618896,-0.27814474025618896,-0.27814474025618896
2300,23.0,-0.2937073809800944,-0.2937073809800944,-0.32580406622142627,-0.32580406622142627,-0.32580406622142627,-0.32580406622142627,-0.32580406622142627
2301,23.01,-0.3404321656428498,-0.3404321656428498,-0.37264905177107027,-0.37264905177107027,-0.37264905177107027,-0.37264905177107027,-0.37264905177107027
