,t,k=0,k=1,k=2,k=3,k=4
204,2.04,25.18363404260296,25.18363404260296,25.18363404260296,25.18363404260296,25.18363404260296
205,2.05,25.98646590658948,25.98646590658948,25.98646590658948,25.98646590658948,25.98646590658948
206,2.06,26.818945983663287,26.818945983663287,26.818945983663287,26.818945983663287,26.818945983663287
207,2.07,27.66746546850059,27.66746546850059,27.66746546850059,27.66746546850059,27.66746546850059
208,2.08,28.516546456168722,28.516546456168722,28.516546456168722,28.516546456168722,28.516546456168722
209,2.09,29.34932664935727,29.34932664935727,29.34932664935727,29.34932664935727,29.34932664935727
210,2.1,30.148218071735776,30.148218071735776,30.148218071735776,30.148218071735776,30.148218071735776
211,2.11,30.89570349997977,30.89570349997977,30.89570349997977,30.89570349997977,30.89570349997977
212,2.12,31.57520985532173,31.57520985532173,31.57520985532173,31.57520985532173,31.57520985532173
213,2.13,32.1719789274343,32.1719789274343,32.1719789274343,32.1719789274343,32.1719789274343
214,2.14,32.673847425933495,32.673847425933495,32.673847425933495,32.673847425933495,32.673847425933495
215,2.15,33.07185366153413,33.07185366153413,33.07185366153413,33.07185366153413,33.07185366153413
216,2.16,33.36060743690583,33.36060743690583,33.36060743690583,33.36060743690583,33.36060743690583
217,2.17,33.53838992103944,33.53838992103944,33.53838992103944,33.53838992103944,33.53838992103944
218,2.18,33.60698561076431,33.60698561076431,33.60698561076431,33.60698561076431,33.60698561076431
219,2.19,33.57128197706869,33.57128197706869,33.57128197706869,33.57128197706869,33.57128197706869
220,2.2,33.43869780175197,33.43869780175197,33.43869780175197,33.43869780175197,33.43869780175197
221,2.21,33.218514607575926,33.218514607575926,33.218514607575926,33.218514607575926,33.218514607575926
222,2.22,32.92118613461208,32.92118613461208,32.92118613461208,32.92118613461208,32.92118613461208
223,2.23,32.557690523281394,32.557690523281394,32.557690523281394,32.557690523281394,32.557690523281394
224,2.24,32.13897257695003,32.13897257695003,32.13897257695003,32.13897257695003,32.13897257695003
225,2.25,31.675503583152512,31.675503583152512,31.675503583152512,31.675503583152512,31.675503583152512
226,2.2600000000000002,31.176967479546157,31.176967479546157,31.176967479546157,31.176967479546157,31.176967479546157
227,2.27,30.65206721332053,30.65206721332053,30.65206721332053,30.65206721332053,30.65206721332053
228,2.2800000000000002,30.108435101073905,30.108435101073905,30.108435101073905,30.108435101073905,30.108435101073905
229,2.29,29.552625798242367,29.552625798242367,29.552625798242367,29.552625798242367,29.552625798242367
230,2.3000000000000003,28.990169303553603,28.990169303553603,28.990169303553603,28.990169303553603,28.990169303553603
231,2.31,28.425663078655305,28.425663078655305,28.425663078655305,28.425663078655305,28.425663078655305
232,2.32,27.862885671509503,27.862885671509503,27.862885671509503,27.862885671509503,27.862885671509503
233,2.33,27.304918206847223,27.304918206847223,27.304918206847223,27.304918206847223,27.304918206847223
234,2.34,26.754264041358073,26.754264041358073,26.754264041358073,26.754264041358073,26.754264041358073
235,2.35,26.21296034713459,26.21296034713459,26.21296034713459,26.21296034713459,26.21296034713459
236,2.36,25.682678184305537,25.682678184305537,25.682678184305537,25.682678184305537,25.682678184305537
